cg00000029	cg00000165	cg00000236	cg00000289	cg00000292	cg00000321	cg00000363	cg00000622	cg00000658	cg00000714	cg00000721	cg00000734	cg00000769	cg00000905	cg00000924	cg00000948	cg00000957	cg00001245	cg00001249	cg00001261	cg00001349	cg00001364	cg00001446	cg00001510	cg00001582	cg00001583	cg00001687	cg00001747	cg00001791	cg00001793	cg00001809	cg00001854	cg00001874	cg00002033	cg00002116	cg00002145	cg00002190	cg00002224	cg00002236	cg00002406	cg00002426	cg00002449	cg00002464	cg00002490	cg00002531	cg00002591	cg00002593	cg00002597	cg00002646	cg00002660	cg00002719	cg00002749	cg00002769	cg00002808	cg00002809	cg00002810	cg00002837	cg00002930	cg00003091	cg00003173	cg00003181	cg00003202	cg00003287	cg00003298	cg00003305	cg00003345	cg00003513	cg00003529	cg00003578	cg00003625	cg00003784	cg00003969	cg00003994	cg00004055	cg00004061	cg00004067	cg00004072	cg00004082	cg00004089	cg00004105	cg00004121	cg00004192	cg00004207	cg00004209	cg00004257	cg00004421	cg00004429	cg00004533	cg00004562	cg00004608	cg00004773	cg00004818	cg00004883	cg00004939	cg00004963	cg00004979	cg00004996	cg00005010	cg00005040	cg00005072
0.338127155	0.112250697	0.910815094	0.740912004	0.678479119	0.323519137	0.118117711	0.020471659	0.815749787	0.239222234	0.947196232	0.074669695	0.060262337	0.06468274	0.514417713	0.915876478	0.86299254	0.022323778	0.884444754	0.407865402	0.464776252	0.888980442	0.871945767	0.369099113	0.044758009	0.027898322	0.983602945	0.021009768	0.940660977	0.897846576	0.754679074	0.943007857	0.586783078	0.200547863	0.014954366	0.731537328	0.871507008	0.141292324	0.047959249	0.027459614	0.500458138	0.904712611	0.06911277	0.034141092	0.89162835	0.912195477	0.86922373	0.881225607	0.914403208	0.046483964	0.031215239	0.935177855	0.919881124	0.929403099	0.947732293	0.080695722	0.354990659	0.057942694	0.071938142	0.060068021	0.54964659	0.012804858	0.207429025	0.030796281	0.23285292	0.720646958	0.957020117	0.870839427	0.287246834	0.147727337	0.036443766	0.832263378	0.062787255	0.102480295	0.522349168	0.94037277	0.048912377	0.087166659	0.909269126	0.459861105	0.491436679	0.933207255	0.103442218	0.803392577	0.16036748	0.796033021	0.897625081	0.944261404	0.822905457	0.555326755	0.933386045	0.081360868	0.986019547	0.067676846	0.674791487	0.900108321	0.529518881	0.028938906	0.139402134	0.815618883
0.302078351	0.134615582	0.856750401	0.738030461	0.595097041	0.371654076	0.104672176	0.016132438	0.851405628	0.265651947	0.94132769	0.052573994	0.032802649	0.050588836	0.476653791	0.905070824	0.888219976	0.018504452	0.886166786	0.360241892	0.694465441	0.861458377	0.888339131	0.414625514	0.046431562	0.03501198	0.984472259	0.015941009	0.911355982	0.883404041	0.552265385	0.950094709	0.720412077	0.160818552	0.015907952	0.746047975	0.882196001	0.188705811	0.034439976	0.022623865	0.410900262	0.888907419	0.059460576	0.026092783	0.933796476	0.920170585	0.852894333	0.853912421	0.885568287	0.043076745	0.023722512	0.922659574	0.909527757	0.948114651	0.968216056	0.075238673	0.633508106	0.055487973	0.040971723	0.035258172	0.503988793	0.011611585	0.245780887	0.02070307	0.352560017	0.693598374	0.943320107	0.891067522	0.259199741	0.137486722	0.032834044	0.81150843	0.027495062	0.09613417	0.197299597	0.96114787	0.042908108	0.068807482	0.88196955	0.407695246	0.51420683	0.941909049	0.121939562	0.756634214	0.103303959	0.788225794	0.86428886	0.924095019	0.811092131	0.361808324	0.931299837	0.0825814	0.987864527	0.04711291	0.569346005	0.971504761	0.511267605	0.02918891	0.108029381	0.783820476
0.340541414	0.134704347	0.887595734	0.694938017	0.699145677	0.387182816	0.147588224	0.012463444	0.889980127	0.241902972	0.938275949	0.051399485	0.020737384	0.051808578	0.488225856	0.921413372	0.892104141	0.014864489	0.887090926	0.465484726	0.820267578	0.889514609	0.875829948	0.397514368	0.055915073	0.026835325	0.98719229	0.046893073	0.935214249	0.90399474	0.656868241	0.926673969	0.76994015	0.455166068	0.012784677	0.739866244	0.85643731	0.286498843	0.036072487	0.021767322	0.571315406	0.899132348	0.079837024	0.028302042	0.926057437	0.895717339	0.878260137	0.796772664	0.895524987	0.042736863	0.033006428	0.813690226	0.920818411	0.93973754	0.962728237	0.119522126	0.459533595	0.084654283	0.03448036	0.035650062	0.713005433	0.010919976	0.189692955	0.019563959	0.341844846	0.6552919	0.916316432	0.901639199	0.453392732	0.440306155	0.027512573	0.855489382	0.04318115	0.070436591	0.651003236	0.968652592	0.071819486	0.099886899	0.859780801	0.412303435	0.522562723	0.919455236	0.071072893	0.798370927	0.107130999	0.58441464	0.836789616	0.941002589	0.83198234	0.614093613	0.888383135	0.103635396	0.989756917	0.045589687	0.831895567	0.974458724	0.660218849	0.024341404	0.110775591	0.831452919
0.444497699	0.149075225	0.900997396	0.703531866	0.794750385	0.35659781	0.221976232	0.017364095	0.812904459	0.246187229	0.918131415	0.060713726	0.060630369	0.059290875	0.525281719	0.881183345	0.885292544	0.024069292	0.89406873	0.522344471	0.682363138	0.874873692	0.893373514	0.412998202	0.063067334	0.042534291	0.98287184	0.03055458	0.927929885	0.870527394	0.700350426	0.920005549	0.703681944	0.473197782	0.014364222	0.742902284	0.872245573	0.284464939	0.062638044	0.026646198	0.534477228	0.810280312	0.067601996	0.040836996	0.928839394	0.895260291	0.834919156	0.75866989	0.928902813	0.042570795	0.03461071	0.872175929	0.94481998	0.938509672	0.945636237	0.122363274	0.494292204	0.11037176	0.048075997	0.069477768	0.668298379	0.014510281	0.229981106	0.064814876	0.409006347	0.681063067	0.923302363	0.856546556	0.417186263	0.34210819	0.037443963	0.860052167	0.049093938	0.086752371	0.390093532	0.939025549	0.045665663	0.105894064	0.886822723	0.405301012	0.513803938	0.922367492	0.088406883	0.737675056	0.120417601	0.557623016	0.894387696	0.940424895	0.819469674	0.60024273	0.885064931	0.144670617	0.987613451	0.053412386	0.756673027	0.977829248	0.701547683	0.03097029	0.114012844	0.838380769
0.271121771	0.225355781	0.854482551	0.702813003	0.704125617	0.49385557	0.170195305	0.018986784	0.833463808	0.215490925	0.902038097	0.071237147	0.049649508	0.068887026	0.447964574	0.865373237	0.912190565	0.01966238	0.854229735	0.429400102	0.641333688	0.832813245	0.875431307	0.400803687	0.056027618	0.049086829	0.976419829	0.025781359	0.92775385	0.788768375	0.691467278	0.922026778	0.659442212	0.196220946	0.016351653	0.716803401	0.787550734	0.239996692	0.040650342	0.024665585	0.261105305	0.884146442	0.043845098	0.045566433	0.864310899	0.868926949	0.807224892	0.762088214	0.858128595	0.047155611	0.034656442	0.885938786	0.915310467	0.928229593	0.943616695	0.086974537	0.429120934	0.065391398	0.054398026	0.073857289	0.599605137	0.013762735	0.208318323	0.025292139	0.329600796	0.643774623	0.923477914	0.813788145	0.275292083	0.153198293	0.031808085	0.827832616	0.051952055	0.109603317	0.465199276	0.951352902	0.046587771	0.068156109	0.896097404	0.282847039	0.466833778	0.884859248	0.092554863	0.750833315	0.190299828	0.693615397	0.848041118	0.935841593	0.760125447	0.504273443	0.852920284	0.131214357	0.978202987	0.064340338	0.535663903	0.922264895	0.528964168	0.033556183	0.063429519	0.786557663
0.385059415	0.118163038	0.92101492	0.769329959	0.646996278	0.428883597	0.143711649	0.0180419	0.84747211	0.224685736	0.945371588	0.082411367	0.04442586	0.066752277	0.517282991	0.923105344	0.876868023	0.017931124	0.868082116	0.469567554	0.60216516	0.917626174	0.883417853	0.400144867	0.047386667	0.033143924	0.985484027	0.026223781	0.936967437	0.915979626	0.702865866	0.945914117	0.651865754	0.259445629	0.013350995	0.77595047	0.855701112	0.437160912	0.040455928	0.037086653	0.397384172	0.885001414	0.069203368	0.047250588	0.92424422	0.91623213	0.880044407	0.847525129	0.903806015	0.056382695	0.024702038	0.919697394	0.924191603	0.953661662	0.943131779	0.118463446	0.307460989	0.068875433	0.048069672	0.061629506	0.637410115	0.012368193	0.2245678	0.028807536	0.243756219	0.731359987	0.935982131	0.856681619	0.347814743	0.160368917	0.027462522	0.863355855	0.039441794	0.103625427	0.414659206	0.955367598	0.043389641	0.063528905	0.919657173	0.401977327	0.48336138	0.945662571	0.110103794	0.782599692	0.105264906	0.769687726	0.871967691	0.907598138	0.840667994	0.540399969	0.930780286	0.092230071	0.981585137	0.065723167	0.692900302	0.965224345	0.672609979	0.029279751	0.091587097	0.8143732
0.398006671	0.165074121	0.888449854	0.696758811	0.738685348	0.505471181	0.108414112	0.014961608	0.897579063	0.250310992	0.925775328	0.068037026	0.036895951	0.047688022	0.443123078	0.87891153	0.924733437	0.01629256	0.867757492	0.453687164	0.701074238	0.906839509	0.907435032	0.4082477	0.055837066	0.039054643	0.979380521	0.018592633	0.921898449	0.838525064	0.704900872	0.937641856	0.693257816	0.198138039	0.014651346	0.727744169	0.845956249	0.138430114	0.047269465	0.025744332	0.47952104	0.904819445	0.085274844	0.033339722	0.901277732	0.85393886	0.87315128	0.841182197	0.874738498	0.042291294	0.027751234	0.913826765	0.942165578	0.946972323	0.94670767	0.090743757	0.392888667	0.074034656	0.054667595	0.074473544	0.716115992	0.014402099	0.194309805	0.02386416	0.409957314	0.71879617	0.912698759	0.865008771	0.293706228	0.106380089	0.035401394	0.859177887	0.048333079	0.094846474	0.405904695	0.967662007	0.044785923	0.063475648	0.935190133	0.429567985	0.471297885	0.891451184	0.080503804	0.798139576	0.106956041	0.769108717	0.865915144	0.942773413	0.837422933	0.575742233	0.890021121	0.126541014	0.979326964	0.071424869	0.577122471	0.932417148	0.511051272	0.024440476	0.09461995	0.838350056
0.355583349	0.164142717	0.852461834	0.72898404	0.73277293	0.314408751	0.146080513	0.015508162	0.847650602	0.253911823	0.954127258	0.073519776	0.026879241	0.161575535	0.458398151	0.93495452	0.887540109	0.017185651	0.915040662	0.389554412	0.700584615	0.899456041	0.883545367	0.386080716	0.082947135	0.031991379	0.982123768	0.015935763	0.942114853	0.842907151	0.788330071	0.953947641	0.747940665	0.124672836	0.012734753	0.803086084	0.87537317	0.231635651	0.039496371	0.024838059	0.560209844	0.899188143	0.062319352	0.041422616	0.951344895	0.921328896	0.875378404	0.823141471	0.888001445	0.067757435	0.031950333	0.916627698	0.920646461	0.958613358	0.97858388	0.128113898	0.426664283	0.105846252	0.083058315	0.084986622	0.664319149	0.010384901	0.197092895	0.019154428	0.293409291	0.638933507	0.8984989	0.911946248	0.342870991	0.128760157	0.03246126	0.860115896	0.056921326	0.113244036	0.40009752	0.955507697	0.048137629	0.063015451	0.877828562	0.517301533	0.463564607	0.935645044	0.126086255	0.781484218	0.116222216	0.688520301	0.883142831	0.965144626	0.861540208	0.59829445	0.917283855	0.107106393	0.987015849	0.140076966	0.761200293	0.97005472	0.573946804	0.027288487	0.122697633	0.876348726
0.549037628	0.140979946	0.870903925	0.75163803	0.787016776	0.347624994	0.241307571	0.014346863	0.878555536	0.283789388	0.949942432	0.059665571	0.025083739	0.063684697	0.502717905	0.931107828	0.902855866	0.014374279	0.883287772	0.476459493	0.773307636	0.938453079	0.942364398	0.381369364	0.050728704	0.047417604	0.982904102	0.030834672	0.929201307	0.849088777	0.740144104	0.929311341	0.757743467	0.509335948	0.01604943	0.767237046	0.87510683	0.248849819	0.041308767	0.022221017	0.601543085	0.870204919	0.101714475	0.038138513	0.954767545	0.926617927	0.900060431	0.79080126	0.863022556	0.044289432	0.018998215	0.937531046	0.944279784	0.952889324	0.973556987	0.176040236	0.368600857	0.082131684	0.047085863	0.058191123	0.625579398	0.099339326	0.207798908	0.01735372	0.31370447	0.750952215	0.890459281	0.900115331	0.489078456	0.39551595	0.039271687	0.876883002	0.112367463	0.096117702	0.571363506	0.969672159	0.040579548	0.059785042	0.885384186	0.537627443	0.640203306	0.945547536	0.114884539	0.830049441	0.164250695	0.691299782	0.920080349	0.963513011	0.858253738	0.662363284	0.866591867	0.081714345	0.987974506	0.0725834	0.688877669	0.977784623	0.784179425	0.024569059	0.13817181	0.840791559
0.301965565	0.138313772	0.895139331	0.739686794	0.625729081	0.365688807	0.109131384	0.011093915	0.824719932	0.242983553	0.947424297	0.053679741	0.018338581	0.070344417	0.445713832	0.918797652	0.926231981	0.014698179	0.784595829	0.425114434	0.734638797	0.921224802	0.918330723	0.370903362	0.046173962	0.02746499	0.986344291	0.018098523	0.937642846	0.870888392	0.654229253	0.93887993	0.644816534	0.131514349	0.010184935	0.748975389	0.849608377	0.241095978	0.032150187	0.022072288	0.430859201	0.919452246	0.050015755	0.028877762	0.934516925	0.910466868	0.888926382	0.879407221	0.872713769	0.041056593	0.026292093	0.926680184	0.938241071	0.939885689	0.968133648	0.07265462	0.408909798	0.075339031	0.037659375	0.034870592	0.67315141	0.00869484	0.209607463	0.016527237	0.465573935	0.677220861	0.931945687	0.808029123	0.271635968	0.123695408	0.027443882	0.835119484	0.072085517	0.071653252	0.432002802	0.961185671	0.041997634	0.050011831	0.876539018	0.417082902	0.499640485	0.934192825	0.101615668	0.817903855	0.14498785	0.748736878	0.859103436	0.932673913	0.812631838	0.57081139	0.92175883	0.092546263	0.978256772	0.091135582	0.668893618	0.969170891	0.617637423	0.023794905	0.124533388	0.82237358
0.556035196	0.182511841	0.934347749	0.831438029	0.758762207	0.382537419	0.284278972	0.014424077	0.88188126	0.245272822	0.953083162	0.062059287	0.026224282	0.086647121	0.489631289	0.934340426	0.906433019	0.015729093	0.83386776	0.377911717	0.762395173	0.921212459	0.907334886	0.369560911	0.057292904	0.028729876	0.988620574	0.066971409	0.895608429	0.902739852	0.721010159	0.90139426	0.728240064	0.504319446	0.01079989	0.796479065	0.850344176	0.323296312	0.038279255	0.028490927	0.601606159	0.846851568	0.069988909	0.033834843	0.94793753	0.916532104	0.912295857	0.892220614	0.924225364	0.042939404	0.021309039	0.92550967	0.921285544	0.946152651	0.960256891	0.140315818	0.416070925	0.05472681	0.057023499	0.046614097	0.778322064	0.008705694	0.214441232	0.017974117	0.201112479	0.719502913	0.905433326	0.847631012	0.48357901	0.473581337	0.021359839	0.864250691	0.112617909	0.091471241	0.592279417	0.961233236	0.045983007	0.061030736	0.895409275	0.489550936	0.51296865	0.923868891	0.114210945	0.849698615	0.111324412	0.602400991	0.919605097	0.938962923	0.851440887	0.627105662	0.945267465	0.100752436	0.989595459	0.068311459	0.733920783	0.977446897	0.76848337	0.030090058	0.112757636	0.856857187
0.227789381	0.134652079	0.901019555	0.703399306	0.698671206	0.386046732	0.105403697	0.015456842	0.950244064	0.2295114	0.948410162	0.058861156	0.020443197	0.048485494	0.512345547	0.914864611	0.919485307	0.016938976	0.796018579	0.447275453	0.850878427	0.883003361	0.884999137	0.369252616	0.037647344	0.022675423	0.986510047	0.015266117	0.930479056	0.91938833	0.721327239	0.949103456	0.613263789	0.31321672	0.010198816	0.774404615	0.877403481	0.308599176	0.045619296	0.024135704	0.367033808	0.898039501	0.048166437	0.030091697	0.927609819	0.920809637	0.873562126	0.87493646	0.910191397	0.03575276	0.028031561	0.930938526	0.903324316	0.951533435	0.972198508	0.091615596	0.364897264	0.066154134	0.038989438	0.032932141	0.512010174	0.009318269	0.235442717	0.016207393	0.312106508	0.706557225	0.945197642	0.859354634	0.344798031	0.22512763	0.027497675	0.874532029	0.031779821	0.07852917	0.603618258	0.956985	0.045241732	0.062898141	0.926922658	0.433480863	0.498845733	0.942019141	0.100158056	0.838547354	0.097224862	0.720048829	0.866341243	0.961008231	0.840451699	0.555842155	0.920033013	0.098087533	0.989484007	0.043910773	0.734693204	0.953418759	0.662869186	0.023482034	0.197371718	0.796677603
0.370497997	0.11637833	0.930231788	0.720328011	0.736616022	0.390804479	0.212738049	0.014943182	0.890922569	0.261485284	0.957129622	0.074114765	0.023053577	0.091375462	0.511635072	0.937891574	0.88263065	0.016072281	0.846310207	0.445429226	0.686443893	0.940687044	0.924057834	0.39118551	0.051953083	0.024763951	0.981992433	0.024654168	0.920473476	0.912496829	0.736959341	0.95268451	0.726144111	0.401917296	0.013644494	0.793491797	0.870246822	0.375566944	0.067500288	0.025717094	0.606018399	0.8562567	0.078443822	0.03357128	0.931895475	0.908053643	0.936777858	0.88350756	0.905168437	0.045658508	0.022354027	0.954409932	0.933581651	0.954776227	0.97140479	0.119200865	0.375886755	0.06582217	0.055690772	0.055244132	0.641874524	0.009462958	0.227852973	0.020366584	0.25159678	0.743346721	0.910468389	0.875944788	0.408113544	0.311168269	0.03136408	0.849509724	0.095074355	0.110075095	0.442441531	0.961339372	0.050096698	0.080573805	0.897785579	0.471721254	0.403669654	0.938296295	0.108765607	0.847277684	0.118297668	0.789877184	0.890581755	0.958713757	0.855209474	0.619732867	0.933815934	0.096097297	0.988726368	0.080693505	0.565445134	0.977424239	0.678388373	0.025634446	0.105154754	0.850425975
0.340576996	0.152281027	0.877445785	0.652150804	0.738539517	0.362506846	0.140564304	0.01449983	0.877246912	0.237102722	0.926211923	0.072964522	0.027612923	0.089810728	0.48597273	0.906311931	0.894757711	0.021826074	0.841957781	0.381018668	0.722338498	0.910408789	0.918157891	0.402251412	0.03953327	0.023456426	0.981682974	0.015494728	0.891309218	0.871869104	0.748629876	0.935451976	0.69627503	0.099807551	0.013557538	0.777978424	0.905150405	0.330461991	0.049868205	0.03328894	0.472688342	0.907691071	0.068012839	0.050384323	0.94276689	0.920145356	0.915269556	0.712565798	0.906116088	0.067100348	0.030386126	0.895494261	0.933625815	0.945765729	0.972109018	0.091479937	0.338888508	0.093637215	0.053216109	0.054700998	0.592876198	0.011228523	0.221105815	0.019290547	0.277062145	0.684147447	0.922653416	0.916014318	0.344210402	0.086262391	0.051510507	0.86421745	0.049264926	0.129717822	0.385890579	0.968280368	0.060648502	0.072801704	0.880144692	0.518297141	0.491456766	0.941746784	0.106199969	0.873182285	0.122646633	0.683028401	0.87330039	0.962909071	0.765715576	0.449053143	0.905702079	0.13477803	0.987723288	0.09871181	0.755628239	0.972256611	0.603624507	0.031079584	0.103648653	0.795176349
0.352551697	0.133103092	0.90902089	0.767891693	0.720305058	0.366622529	0.14710383	0.01493424	0.831430521	0.218036293	0.94075816	0.064808178	0.048600625	0.057691662	0.530732664	0.940033825	0.880992313	0.020638536	0.878938767	0.507398879	0.770999669	0.901241412	0.868221307	0.411677185	0.049299767	0.024426399	0.98432148	0.019280744	0.940670062	0.920019505	0.784617696	0.941629173	0.674843056	0.144779247	0.014773893	0.725776628	0.889253787	0.271667233	0.051002651	0.03372573	0.543502764	0.86409291	0.061279701	0.02459964	0.925510934	0.90304545	0.874470657	0.891960932	0.916497068	0.043772361	0.025668193	0.916692412	0.915058379	0.927981844	0.944839016	0.105578113	0.336107207	0.066280579	0.03928486	0.05556254	0.61578519	0.010640157	0.281496313	0.023863261	0.143546133	0.702911333	0.950458036	0.855183614	0.31070322	0.112223687	0.032308202	0.870973028	0.04269398	0.100409284	0.630438635	0.95885024	0.037874202	0.106192994	0.913961563	0.360859815	0.51175783	0.904400999	0.113787853	0.732143449	0.114463387	0.766454682	0.887648078	0.929363201	0.835651573	0.515006359	0.940045916	0.080215641	0.983744532	0.081855685	0.810770606	0.965219227	0.487422972	0.02366338	0.090478461	0.793968437
0.422136664	0.134159921	0.893678168	0.722292913	0.781907123	0.357447261	0.10682069	0.01117567	0.873320989	0.323532932	0.942540519	0.044725666	0.022555544	0.102172418	0.462453484	0.920891078	0.917971188	0.020599067	0.876047583	0.43276534	0.728274866	0.884002447	0.932368102	0.312508039	0.050461215	0.023408349	0.984490749	0.01583645	0.932864066	0.831891833	0.683771752	0.938470057	0.726631905	0.071957712	0.011151466	0.789748398	0.904024954	0.277546415	0.04553831	0.027242166	0.421950254	0.904038638	0.063556674	0.030172716	0.914287174	0.924732506	0.876524431	0.812591137	0.940254479	0.048684977	0.030145896	0.881614554	0.899030673	0.946351545	0.960843392	0.085675197	0.528735046	0.101749721	0.036771703	0.046342804	0.673067177	0.009883975	0.220643268	0.017985153	0.420455469	0.732735108	0.94757288	0.866362171	0.261510316	0.11819717	0.044228053	0.87551618	0.059768495	0.122070224	0.367357985	0.9625936	0.055211481	0.064221559	0.914399065	0.543112038	0.357689716	0.948636518	0.116661393	0.822996328	0.161043548	0.633719058	0.894440039	0.944587076	0.854029403	0.508515542	0.920777298	0.134698903	0.988582837	0.108050775	0.677637374	0.978304513	0.559805487	0.028395326	0.114139169	0.870747116
0.591863959	0.225702915	0.945518449	0.744047915	0.79531425	0.377360543	0.347500319	0.012241148	0.869249569	0.251699622	0.947656235	0.061575118	0.021424603	0.070057525	0.528512094	0.92918683	0.928857286	0.016845959	0.778888788	0.385051381	0.844621064	0.915425674	0.931050577	0.484145353	0.04698853	0.023934875	0.98251149	0.034464593	0.927044447	0.877724943	0.709181042	0.834002663	0.75042036	0.575544721	0.011868389	0.796915709	0.831133011	0.396382638	0.03084552	0.017983837	0.661298003	0.846968667	0.071827231	0.025368162	0.940052575	0.915714945	0.942835879	0.871926538	0.929280172	0.044207365	0.024492231	0.947525554	0.937564452	0.940914685	0.965180613	0.161878213	0.479014274	0.077325134	0.039758373	0.036996368	0.791426013	0.008718874	0.196937949	0.019285987	0.280887168	0.755005979	0.921960409	0.883901124	0.581051813	0.574052852	0.031864411	0.87602429	0.087112101	0.094360479	0.577552881	0.974247343	0.0400365	0.08635226	0.933861731	0.580700574	0.552341962	0.934315687	0.107294019	0.856893344	0.121710718	0.683716936	0.913478437	0.941074347	0.852766724	0.693498031	0.944204965	0.098465929	0.990779596	0.07036741	0.790673288	0.98543523	0.700111617	0.029384119	0.079957575	0.85944533
0.326414536	0.107424488	0.904482988	0.653473789	0.6647263	0.420638908	0.154961877	0.014295922	0.83268349	0.237422132	0.94435502	0.053365707	0.021222801	0.05089815	0.514962201	0.916985263	0.884443388	0.017807853	0.835502929	0.419485602	0.693912231	0.863120517	0.88370507	0.391566264	0.059271975	0.028829174	0.984156285	0.024886757	0.931361006	0.898468664	0.700448376	0.945105022	0.632657556	0.264926732	0.012023077	0.754132159	0.864957237	0.246545706	0.041490358	0.02803587	0.389347669	0.88913237	0.058436911	0.023561531	0.920667633	0.895958476	0.858175774	0.860183752	0.907163509	0.041232973	0.026986193	0.922450738	0.944371374	0.944030276	0.957089912	0.111003264	0.311200213	0.048786389	0.052791603	0.032570117	0.604487353	0.009239415	0.239040176	0.023155075	0.365255279	0.641104922	0.943987057	0.891487383	0.343846915	0.215922088	0.023570025	0.847830513	0.035649459	0.092194069	0.587803308	0.958745286	0.035869472	0.085663399	0.845493763	0.365778956	0.520752775	0.87601218	0.101141728	0.753585918	0.184442229	0.743933477	0.862600466	0.947952262	0.832999606	0.450723039	0.931213775	0.076999099	0.986363913	0.0387068	0.624162731	0.968630899	0.553936394	0.028771061	0.09963503	0.800730433
