cg04980428	cg00869989	cg00036871	cg00313722	cg10203211	cg02172466	cg25317460	cg06441024	cg17565051	cg08710410	cg10165209	cg00000363	cg06013113	cg00124045	cg17767099	cg14214182	cg01124440	cg20849032	cg10119288	cg14374754	cg03207391	cg12629689	cg01684361	cg00045303	cg18251222	cg14506686	cg21881034	cg27305460	cg23412900	cg27324541	cg17367077
0.190274314	0.986392519	0.562124263	0.703427512	0.540605195	0.954698468	0.117495127	0.822034664	0.689934597	0.729614637	0.828040537	0.187787309	0.984202872	0.890782532	0.624539926	0.273025224	0.015956802	0.947229001	0.947258259	0.129655073	0.625259786	0.91961276	0.832026349	0.010681747	0.075590256	0.836163195	0.020457989	0.529777476	0.015172324	0.699484619	0.858979307
0.135311348	0.986976806	0.507450182	0.704221133	0.663864132	0.948801628	0.120661046	0.83754156	0.496098224	0.757540627	0.879974215	0.183070109	0.978192401	0.965799635	0.612796763	0.426260985	0.020418366	0.937217405	0.94313418	0.098473043	0.771547811	0.901381146	0.837157272	0.012705582	0.066777053	0.855235739	0.018802326	0.867581521	0.015973494	0.554702279	0.919009348
0.132747319	0.987118848	0.44005849	0.676079261	0.593706766	0.960464851	0.115254197	0.830642343	0.507064573	0.771702432	0.88925306	0.160945098	0.983451909	0.9773755	0.669605939	0.389899868	0.018014852	0.948368197	0.953316063	0.127087257	0.731792534	0.920112783	0.921330624	0.013538806	0.06527384	0.872583474	0.019051086	0.782118521	0.016667806	0.58090127	0.900525875
0.182567869	0.987902664	0.587495711	0.734614713	0.671494977	0.926677878	0.098186387	0.839033538	0.687519555	0.706096711	0.931866481	0.347939615	0.984077331	0.965501702	0.638219733	0.408430745	0.017646201	0.935392193	0.956179921	0.142651703	0.653458509	0.868934528	0.829848234	0.01194651	0.060897376	0.848881278	0.018557831	0.644992134	0.014527031	0.640561744	0.873116593
0.154288507	0.983448469	0.494807355	0.751514941	0.662691451	0.963265527	0.10081794	0.855802938	0.562201003	0.743847153	0.916849266	0.217360809	0.98251059	0.746161911	0.732750246	0.319082548	0.015578331	0.934598346	0.952720667	0.096097728	0.577347267	0.856473448	0.91075063	0.010753349	0.059037258	0.853191316	0.018051157	0.520396776	0.02119145	0.639555938	0.833300702
0.149581543	0.987785276	0.457616198	0.706554773	0.630391272	0.960786412	0.113747662	0.83777757	0.581216009	0.756026726	0.884669098	0.158728641	0.985079189	0.974782579	0.658076385	0.322170934	0.016667377	0.930996115	0.958091423	0.106845003	0.618893658	0.876048589	0.894552142	0.011882813	0.067127132	0.864819114	0.024405962	0.570123229	0.014654815	0.55511395	0.863527958
0.150343278	0.987041262	0.526030381	0.679862467	0.632724442	0.946809211	0.110366946	0.838548741	0.558220815	0.749350952	0.862806101	0.190871544	0.978057182	0.969731074	0.544130476	0.305641721	0.018847888	0.941544452	0.939909498	0.103921161	0.668372187	0.897670138	0.809701714	0.012708735	0.04678534	0.836249549	0.017654834	0.628641327	0.015534452	0.58039033	0.889172925
0.12930987	0.986076563	0.503804729	0.679773876	0.70916658	0.941727794	0.094834368	0.82674515	0.636655514	0.784610023	0.85889849	0.158858568	0.985254964	0.767916502	0.628203477	0.29780479	0.017537563	0.927184852	0.940895996	0.103335163	0.609419393	0.886496332	0.913605592	0.011853156	0.045518974	0.876282358	0.020055591	0.460410488	0.017048972	0.601992826	0.899018097
0.17507362	0.98664735	0.536791296	0.778679864	0.739797332	0.943827604	0.096687486	0.843249848	0.519002741	0.743761709	0.905804573	0.240198144	0.982235243	0.771680802	0.75142759	0.343671911	0.017056021	0.934974855	0.955777756	0.132949893	0.535687981	0.793117107	0.886229083	0.013939565	0.052988249	0.841501699	0.017263143	0.557863365	0.012768077	0.585523084	0.903779654
0.14754306	0.986174542	0.457696918	0.674830548	0.68825416	0.949213176	0.112732955	0.817483268	0.606517715	0.750959353	0.854798424	0.193078828	0.984871982	0.960964953	0.612539191	0.317781471	0.018717188	0.887424397	0.946871402	0.109386471	0.553831505	0.914895175	0.86794493	0.012441384	0.063425114	0.88655788	0.018981719	0.452058804	0.014485393	0.555979075	0.896477776
0.160573197	0.984036082	0.470044692	0.710039193	0.752225183	0.94687196	0.134713941	0.81498749	0.475488693	0.746427734	0.862246165	0.173738662	0.977185672	0.97403173	0.693335225	0.426954198	0.020967866	0.942319055	0.930604849	0.122892191	0.731040937	0.906328082	0.887850353	0.014065058	0.062422843	0.845244789	0.018727299	0.793962125	0.018835218	0.567110309	0.909271569
0.130364542	0.989181993	0.438744191	0.681878664	0.619779693	0.952977855	0.110727234	0.845553556	0.43908745	0.741759943	0.876157302	0.140013728	0.982737586	0.979588234	0.659806933	0.490824032	0.021490194	0.95948538	0.963365502	0.103522417	0.866771804	0.9230957	0.90613735	0.012091212	0.074248536	0.850938857	0.020316348	0.797919991	0.014480722	0.609817471	0.931464138
0.158835704	0.987635028	0.492873823	0.738960931	0.728201982	0.96520264	0.143746178	0.821479889	0.507859165	0.76382528	0.917903083	0.245455352	0.983753162	0.846088324	0.697481491	0.31696436	0.022665047	0.945462302	0.92570356	0.173372879	0.527735283	0.890479703	0.892345646	0.011829278	0.065227141	0.841545869	0.015987767	0.542821402	0.016330518	0.669099983	0.857132154
0.209514423	0.983568244	0.569507877	0.703249332	0.585079734	0.955645121	0.121092281	0.816757001	0.802972025	0.746471922	0.873253309	0.261783234	0.979177327	0.917047107	0.662420584	0.242995653	0.020568911	0.922172489	0.917566107	0.140780364	0.989114472	0.884964391	0.837776675	0.013723429	0.057200243	0.829352771	0.01787246	0.63884783	0.016832554	0.714740825	0.880237749
0.143562925	0.986322602	0.478141764	0.797353398	0.830672892	0.944798841	0.087593162	0.830711904	0.321015583	0.795799117	0.921104842	0.190104592	0.981109561	0.979185006	0.706740394	0.478501144	0.015590401	0.95010088	0.959552082	0.17204509	0.768388016	0.929122995	0.922960501	0.01360875	0.051711232	0.844496337	0.019757678	0.886690834	0.016731758	0.596833545	0.912388509
0.117541263	0.988882536	0.391654249	0.764048524	0.649086159	0.965467993	0.106108544	0.873444683	0.314836612	0.7663342	0.883790133	0.100548049	0.981893458	0.977448059	0.741608816	0.477959455	0.020120906	0.938350021	0.95564226	0.107653014	0.82083882	0.921776373	0.966114047	0.014405696	0.067231573	0.837781527	0.018807615	0.90180388	0.015280043	0.591310152	0.912344381
0.269455759	0.978183614	0.574360347	0.66931317	0.551477845	0.937913894	0.118549889	0.802506118	0.824932384	0.780361305	0.866823067	0.250266458	0.976774996	0.94881172	0.591904084	0.345327156	0.021732388	0.908819277	0.918432278	0.191412137	0.633037061	0.93194266	0.868941776	0.014217909	0.075147438	0.83645998	0.030562999	0.531767007	0.02051902	0.68095326	0.88960969
0.165430917	0.98510143	0.528436671	0.750332607	0.727800003	0.949544619	0.112171154	0.809892434	0.537562709	0.769112223	0.896824024	0.226554809	0.981336646	0.876642917	0.700686336	0.348181536	0.017331296	0.898859896	0.94680033	0.114059659	0.591190162	0.84299811	0.888126009	0.013378865	0.055272164	0.839999191	0.020681386	0.627667311	0.015501946	0.667457543	0.849275847
0.155887609	0.985337127	0.506947235	0.700630945	0.710263911	0.954051213	0.177868001	0.826501097	0.585652249	0.738306714	0.876956349	0.153523586	0.980362914	0.961577597	0.662625011	0.323427682	0.021702165	0.944079632	0.920163746	0.135204322	0.574954141	0.874234931	0.885434169	0.01501498	0.069648651	0.821179172	0.018865401	0.526367209	0.017617208	0.632464303	0.891138971
0.132796205	0.985794217	0.389457648	0.827201602	0.656231492	0.96304276	0.100890126	0.858084552	0.221369428	0.848914522	0.906979165	0.145368671	0.982830444	0.968021517	0.763523386	0.574624697	0.019721036	0.963185354	0.942840923	0.131931176	0.598669864	0.936639814	0.973603424	0.014170925	0.06690767	0.817406651	0.018514751	0.882089984	0.015360388	0.626021989	0.929518351
0.131930539	0.988602755	0.527204042	0.716416778	0.724772865	0.94164657	0.206066341	0.857253487	0.660883448	0.730980949	0.852001457	0.159122331	0.979132538	0.956153737	0.679875542	0.340981996	0.018760791	0.951298567	0.919476891	0.165366972	0.624854682	0.847392742	0.907057319	0.011624318	0.044209921	0.87836158	0.014514942	0.638455308	0.013554344	0.677177073	0.902691862
0.177879484	0.984710687	0.446100762	0.623369112	0.676216728	0.947322068	0.203621585	0.848145275	0.581457791	0.723048862	0.808181681	0.138975029	0.97883687	0.95659075	0.586804731	0.373197361	0.020751592	0.952977618	0.902648967	0.086354395	0.711587416	0.936249769	0.884386683	0.012149362	0.044465281	0.877778673	0.015984298	0.744183565	0.015672818	0.603577284	0.916113321
0.150426488	0.985991767	0.484005736	0.643388797	0.603812057	0.949635553	0.12897136	0.863701762	0.566371754	0.683192814	0.879074634	0.18428785	0.978013537	0.82497315	0.574024979	0.276454842	0.018882562	0.908484333	0.920568076	0.122441564	0.670289084	0.84102064	0.881780756	0.012431522	0.041035371	0.805831485	0.0162518	0.631362885	0.016888845	0.641446593	0.886554649
0.151174304	0.988839691	0.518326298	0.718275707	0.722132673	0.959645442	0.150520085	0.840789115	0.65799719	0.786559731	0.890111144	0.150873318	0.978417503	0.969915263	0.658535979	0.318452019	0.021583071	0.930007858	0.931754528	0.129310304	0.681420692	0.878966185	0.851181204	0.014081707	0.045551552	0.851501176	0.014261955	0.480187741	0.012919578	0.665639818	0.903411329
0.165333363	0.986146716	0.498258646	0.727386488	0.658347246	0.962529699	0.107965153	0.801899416	0.629920218	0.752652452	0.8702892	0.255280941	0.978775498	0.969303557	0.663428741	0.355363104	0.018327334	0.922464825	0.948377492	0.131336903	0.648919831	0.910731298	0.871204362	0.014723875	0.057930734	0.806648723	0.021761381	0.488014995	0.016537222	0.531643199	0.852144972
0.253037857	0.987959128	0.542560478	0.723412099	0.500397243	0.952220009	0.126186336	0.835239073	0.82204851	0.659439311	0.892577579	0.264682279	0.981733486	0.927034998	0.645153365	0.258906277	0.0211122	0.897018329	0.953642252	0.124265082	0.658169153	0.904372597	0.830138773	0.012594593	0.072392987	0.843558776	0.016349984	0.560363868	0.016504049	0.599699763	0.831535543
0.182350849	0.987644057	0.514317591	0.744882661	0.691850331	0.95224533	0.130502358	0.799831489	0.571331422	0.804664099	0.862992186	0.203725072	0.97288936	0.918487637	0.691947343	0.353467932	0.016436825	0.952775774	0.966757749	0.098700641	0.658945178	0.906232839	0.89696922	0.010132981	0.072520204	0.862007875	0.020048946	0.550128333	0.01381096	0.592240537	0.873747387
0.143186014	0.98832864	0.514537187	0.779673598	0.703798496	0.952284497	0.121929238	0.846964603	0.350422157	0.768077286	0.907466173	0.141604595	0.981913119	0.97412375	0.737671378	0.475564081	0.014296241	0.954258465	0.954812144	0.112271236	0.745205317	0.936729091	0.962685287	0.012588151	0.040022903	0.83342606	0.018339911	0.892974747	0.013767261	0.543814022	0.922711993
0.168247235	0.987919796	0.514701985	0.713953058	0.668439104	0.946832299	0.09596505	0.828219599	0.596271412	0.750780383	0.875158198	0.244425239	0.979103147	0.960656549	0.695319411	0.376074454	0.017856923	0.928759305	0.961768256	0.119596084	0.673981823	0.900567548	0.901371907	0.011783576	0.063530495	0.842599959	0.023700388	0.62488862	0.01481972	0.576425029	0.874799562
0.157474247	0.988351186	0.508096732	0.727546386	0.677206867	0.951361086	0.095333157	0.839573421	0.52864383	0.771480577	0.862370473	0.228972453	0.984348414	0.882589393	0.69612642	0.341202994	0.017344989	0.940512676	0.953511117	0.108919124	0.664176961	0.853989008	0.944600272	0.013096827	0.057852662	0.883037691	0.020371619	0.56485775	0.014662727	0.540058239	0.919035494
0.184960406	0.987681661	0.515720176	0.654316061	0.588745364	0.954236479	0.174592931	0.875059445	0.736222079	0.706155221	0.892141069	0.276987439	0.978984669	0.864335754	0.580472035	0.258478966	0.0197802	0.910216966	0.929235326	0.114440868	0.650152009	0.904398241	0.833452848	0.013727239	0.054513911	0.845292738	0.016304191	0.630311289	0.017700699	0.63987071	0.854752012
0.130892378	0.988608374	0.469459164	0.685313065	0.684108669	0.945227511	0.087968926	0.831816885	0.520075295	0.757457595	0.868346915	0.126375105	0.983380117	0.967088746	0.59340859	0.391438607	0.017294904	0.945688713	0.948414851	0.143376508	0.731329347	0.907294308	0.875327997	0.012547111	0.06703839	0.873747887	0.016856414	0.784047181	0.015920316	0.560697925	0.918176297
0.146917392	0.983188653	0.478696604	0.649344106	0.698569039	0.951315194	0.17636856	0.858768825	0.660450683	0.713908385	0.812429632	0.110495982	0.97769975	0.939798539	0.604433514	0.280862022	0.019715213	0.923243552	0.894294917	0.176741484	0.625832862	0.901374188	0.835931845	0.014648136	0.047716184	0.87376677	0.016291352	0.676683042	0.01598835	0.541655917	0.86522103
0.150676746	0.987502952	0.523935602	0.753767956	0.725079483	0.933975954	0.114732959	0.830366994	0.590022202	0.769756321	0.89309154	0.205261373	0.981816743	0.852377573	0.725602028	0.449545341	0.016955636	0.92775162	0.941032376	0.142830901	0.576718621	0.832133035	0.878718718	0.013146857	0.063763765	0.88325669	0.016950962	0.481074095	0.016982138	0.609544018	0.92371275
0.132711727	0.983704361	0.445658989	0.674780233	0.624905563	0.961510403	0.080226553	0.783313823	0.56676507	0.788728815	0.842515889	0.126856356	0.984020469	0.934360453	0.606055951	0.261760055	0.016259767	0.934793036	0.961953161	0.120195716	0.577975754	0.869143965	0.878474148	0.010306846	0.071243169	0.864863271	0.019826771	0.599578399	0.014106509	0.474388953	0.862008323
0.130339462	0.98853611	0.419995823	0.78403786	0.704346233	0.957178329	0.112286079	0.86229331	0.352957202	0.80035223	0.906468733	0.121139942	0.982498145	0.973482213	0.750434373	0.515114512	0.019464924	0.946332134	0.962546121	0.150899539	0.815468642	0.944603457	0.923325135	0.010992535	0.063473744	0.867574001	0.020035214	0.870494778	0.014046651	0.600399198	0.930533088
0.158011489	0.98731578	0.48963433	0.7100744	0.706388495	0.964886681	0.105177444	0.845728538	0.479199576	0.754411386	0.889847193	0.204942849	0.984535205	0.789035959	0.654544958	0.347227	0.018225965	0.949849725	0.958136111	0.151675821	0.648482373	0.849635435	0.861677403	0.015137294	0.054648915	0.864626531	0.017947314	0.616563878	0.01385267	0.580984157	0.876218732
0.150238997	0.984080037	0.4800645	0.736945601	0.808865461	0.954176004	0.122369098	0.843659583	0.401748487	0.796911916	0.892016665	0.158664608	0.981937502	0.964447829	0.668923301	0.421588805	0.018270435	0.956088869	0.945413281	0.104393941	0.764771767	0.925952667	0.874473394	0.012288077	0.047661861	0.813387422	0.019131234	0.844999238	0.014768375	0.568616236	0.917548771
0.211475062	0.985336926	0.547618784	0.790644775	0.538645128	0.951688061	0.097590044	0.836826596	0.694716597	0.725793666	0.898378297	0.226756013	0.978481681	0.856921401	0.650503054	0.243391466	0.018245263	0.933814687	0.958044129	0.116698074	0.590885742	0.864886315	0.884080525	0.016684069	0.051408405	0.845847634	0.018247802	0.443635129	0.014593446	0.630473298	0.856499521
0.197636184	0.987011672	0.523031627	0.693679409	0.569602854	0.94572175	0.113553857	0.855150751	0.665424718	0.764198765	0.873698106	0.241889972	0.981018281	0.98300931	0.592682363	0.44010153	0.016696888	0.961856806	0.958300527	0.107932175	0.78151496	0.943606902	0.875703184	0.01077633	0.06119188	0.862500708	0.020217316	0.785010547	0.013540385	0.637248546	0.879054021
0.15220403	0.987699812	0.473232177	0.746382232	0.735534582	0.941590739	0.098083826	0.818712453	0.422010783	0.80342487	0.91533405	0.17412298	0.984589086	0.96322229	0.711191616	0.484760293	0.020271481	0.955063803	0.950762325	0.106952551	0.705138859	0.884924961	0.897229535	0.011776434	0.064788032	0.837480448	0.019362222	0.849755239	0.012676651	0.57027302	0.934003971
0.179930778	0.984742428	0.48284608	0.659547044	0.631203943	0.939052363	0.235597017	0.906210931	0.622119553	0.693769951	0.782474682	0.249126962	0.974949247	0.940823758	0.607072802	0.314361435	0.020029996	0.906506058	0.876648017	0.153365433	0.675406306	0.932851597	0.867858685	0.012500743	0.033817156	0.895012445	0.013271555	0.518563741	0.014084656	0.642262131	0.878200791
0.181699372	0.985502463	0.529617377	0.738217587	0.60460805	0.942999405	0.123029581	0.833947067	0.621413457	0.693319263	0.875626841	0.196900893	0.982390348	0.974607048	0.638219901	0.355084257	0.016815155	0.916052269	0.952651178	0.101408258	0.639671353	0.865647498	0.854285389	0.011741627	0.053287867	0.854602263	0.019375044	0.621943627	0.016485946	0.578208511	0.888674719
0.166856801	0.986069036	0.514512451	0.748953827	0.653127015	0.938070226	0.105881297	0.837300276	0.617639878	0.741786912	0.893425259	0.172642382	0.984357941	0.893592853	0.67838876	0.273680692	0.018792091	0.927905031	0.940418269	0.094853492	0.580318254	0.911696831	0.913693032	0.013738904	0.052320274	0.847490029	0.019409225	0.495578148	0.015566517	0.625543132	0.934006503
0.119345027	0.988237441	0.394483135	0.786317012	0.738361815	0.956206075	0.106128552	0.840004037	0.310272843	0.820036578	0.908446432	0.112876385	0.983797399	0.972943397	0.7330646	0.460270982	0.015240516	0.939319768	0.963234866	0.122913894	0.735115268	0.947036611	0.936329407	0.011083274	0.05640117	0.843044801	0.017302086	0.914831802	0.014955844	0.595562367	0.918122554
0.171792466	0.985888374	0.455358524	0.710182455	0.762789084	0.940494689	0.089433003	0.852878359	0.534164321	0.813675968	0.8825882	0.18528128	0.981677042	0.937908185	0.670423429	0.363129287	0.018167279	0.956445386	0.952673883	0.126774341	0.701722264	0.890726676	0.947798099	0.011794953	0.050211741	0.821695639	0.018963547	0.785286869	0.016511432	0.570457191	0.911853025
0.16852636	0.982372775	0.467195188	0.714250795	0.647526378	0.935210438	0.13076325	0.85076945	0.617986284	0.658251131	0.895792141	0.187734099	0.982606439	0.792701051	0.688703722	0.273744913	0.019442132	0.89279853	0.919599977	0.141995883	0.619797439	0.899538654	0.871517216	0.0130833	0.050254277	0.857352918	0.017194474	0.508392282	0.01639593	0.584232207	0.888007951
0.192004113	0.987915212	0.515441443	0.61370016	0.563504926	0.966814612	0.174894884	0.895447528	0.692647418	0.769260804	0.801460995	0.148620001	0.975321284	0.96825461	0.513105707	0.325253256	0.02077121	0.948549377	0.882736266	0.123105925	0.821791734	0.950621088	0.866344705	0.011915348	0.045535946	0.891882911	0.014434882	0.820462945	0.016621587	0.661344675	0.852008349
0.119881918	0.987746256	0.461961803	0.682669222	0.727928139	0.946977946	0.107105858	0.865600695	0.444983153	0.78698867	0.862697364	0.165654322	0.98218163	0.980188216	0.592613606	0.484720611	0.01758992	0.965939491	0.936499749	0.120042609	0.776960251	0.944855029	0.871361751	0.010867585	0.043215061	0.846714395	0.017494333	0.84761427	0.014209609	0.549789595	0.9217271
0.150678622	0.985680604	0.470175886	0.6740443	0.647977635	0.959105619	0.132742816	0.83496427	0.573956674	0.710115605	0.904643156	0.139517473	0.981175063	0.96092301	0.590543285	0.424114606	0.021653174	0.925390316	0.925409494	0.134063659	0.702601481	0.926676514	0.832260854	0.014300372	0.061635408	0.808286739	0.018790358	0.836722314	0.018858025	0.571965765	0.944187814
0.169187406	0.988383132	0.5468389	0.686159332	0.593085316	0.958177492	0.110109481	0.814682757	0.661692446	0.726557239	0.896361594	0.23722056	0.9834847	0.975766146	0.602616102	0.351003818	0.019041089	0.932211159	0.955585808	0.157417075	0.629308801	0.911475824	0.918082883	0.013510291	0.070861295	0.873598303	0.017557286	0.508075152	0.014018286	0.595611793	0.899955989
0.191584846	0.987769838	0.548030611	0.723122173	0.692164028	0.935579902	0.106235124	0.831482947	0.614614673	0.78244247	0.875032888	0.240110056	0.981177243	0.970131735	0.670424544	0.376344544	0.016482414	0.907073289	0.941721574	0.109497443	0.557361981	0.833034451	0.804096496	0.011520903	0.077234217	0.866545395	0.019345502	0.531531333	0.015740407	0.6463381	0.858322318
0.211561038	0.987121681	0.520686029	0.708608932	0.679776554	0.946112614	0.170088665	0.854142395	0.585652552	0.688843569	0.887869016	0.221762735	0.977792712	0.952890878	0.667280735	0.346047742	0.017256467	0.94377652	0.938491551	0.16816967	0.802818334	0.944691072	0.878531799	0.012596759	0.047504465	0.872106274	0.018774984	0.794512671	0.015792609	0.601980735	0.881398042
0.134960804	0.983499811	0.44758216	0.799785624	0.734799366	0.959854721	0.121908266	0.85500379	0.314450618	0.815099345	0.868350421	0.122872988	0.982150407	0.979582371	0.733615235	0.512349622	0.016323287	0.959643007	0.966412605	0.097147317	0.748569223	0.941812714	0.962214146	0.013140745	0.059584209	0.805708808	0.01350679	0.900781926	0.017742971	0.596964121	0.92845584
0.15998483	0.989182659	0.501219655	0.689028583	0.643428238	0.959249434	0.201235275	0.872730539	0.586508827	0.70500316	0.872586611	0.272944525	0.9817496	0.965332529	0.60713789	0.357223284	0.017942681	0.932484832	0.925758984	0.114945636	0.593955015	0.901273354	0.89350607	0.013785246	0.034863248	0.848891	0.01386862	0.682254714	0.015465463	0.646776419	0.927290027
0.148611866	0.987574332	0.49043384	0.694414797	0.77304764	0.95232334	0.189189784	0.865133643	0.420254922	0.763098742	0.871490617	0.17673243	0.979950547	0.807619888	0.658629032	0.349360578	0.019804114	0.943913534	0.910294364	0.115800551	0.699273381	0.881334704	0.901382561	0.013916092	0.041418404	0.871795946	0.018500062	0.65580159	0.016557724	0.562218843	0.897031406
0.132634713	0.984191237	0.438675665	0.776889051	0.737892928	0.96386626	0.125159817	0.902134918	0.331806671	0.818368496	0.859533424	0.147416341	0.980236525	0.980673494	0.736089928	0.452421345	0.017671701	0.968647608	0.95797325	0.113998245	0.822224394	0.950785912	0.939826912	0.009606738	0.097021282	0.925699401	0.017820674	0.884271044	0.013511075	0.584305146	0.932001268
0.16357254	0.987664859	0.513644079	0.719296812	0.663623229	0.975323796	0.102083108	0.864300419	0.580502173	0.725650148	0.898148639	0.195171927	0.978169803	0.785968804	0.661381716	0.352279357	0.016701638	0.915551788	0.936685434	0.094793707	0.597447525	0.826379952	0.838724877	0.014253348	0.05881753	0.850328788	0.019076013	0.57281852	0.015850447	0.625475976	0.908096773
0.136956972	0.988690144	0.469844356	0.753967963	0.761101509	0.954696883	0.159804908	0.884374301	0.468268971	0.77090013	0.867565991	0.198993164	0.980774453	0.963100496	0.676725696	0.445637761	0.020554369	0.949297441	0.927778331	0.121567907	0.762125306	0.913716007	0.907064866	0.012310245	0.052800484	0.866860343	0.016706119	0.849346074	0.016205503	0.568241582	0.92139711
0.180052896	0.984574099	0.54838863	0.686579578	0.746756943	0.947542878	0.165651465	0.879497047	0.684650345	0.749412214	0.831636521	0.249027818	0.979590491	0.956927763	0.577335008	0.28320109	0.022337249	0.935045449	0.929730704	0.093698076	0.699453061	0.914235656	0.908146005	0.011951924	0.048551502	0.848998224	0.01576819	0.588107832	0.01546675	0.649546058	0.912326746
0.165828985	0.987338431	0.480427916	0.736166473	0.674020688	0.961369708	0.104463921	0.818886952	0.455256338	0.705150485	0.897928384	0.202217131	0.983482908	0.887547561	0.716687897	0.342050115	0.019102735	0.913341419	0.940165845	0.107479654	0.594533639	0.912358488	0.881142142	0.011994115	0.046983997	0.853916922	0.017131181	0.558580915	0.017509063	0.552406785	0.877350035
0.116428846	0.984269245	0.512149255	0.688025463	0.681433839	0.951755529	0.255939056	0.840511652	0.541491331	0.723805398	0.838280567	0.166261055	0.978786286	0.961994478	0.602281591	0.363935061	0.017243836	0.956305597	0.938096564	0.128732127	0.628426814	0.906167457	0.840957438	0.013052357	0.051437211	0.844740014	0.016000499	0.821885727	0.01645064	0.603207863	0.908109586
0.158180689	0.985295453	0.51909588	0.719697955	0.769111608	0.946281744	0.104322005	0.805388429	0.550998301	0.774218506	0.899535593	0.189295253	0.979296774	0.812776579	0.721461914	0.310315233	0.016729918	0.917529184	0.956703531	0.120367066	0.616554169	0.827682687	0.873683273	0.016256772	0.064312482	0.846274148	0.020698921	0.510541729	0.013942492	0.528580802	0.824674935
0.142888366	0.986355418	0.508634545	0.76401844	0.700311557	0.941897741	0.105642002	0.839392928	0.544367812	0.783860939	0.825081956	0.244930149	0.987145431	0.976582592	0.69422871	0.422433734	0.015954998	0.952695773	0.964355364	0.146382818	0.733309667	0.921420213	0.906688715	0.011646022	0.057389815	0.860507637	0.020006196	0.796880672	0.016902715	0.554648251	0.891239988
0.202326435	0.985793457	0.529774765	0.740739169	0.771029572	0.952914352	0.133131833	0.836057901	0.574982103	0.749316159	0.865718759	0.337752317	0.981367421	0.976961041	0.712105295	0.331150304	0.023162766	0.938075062	0.94318351	0.151410676	0.602836678	0.922819991	0.865505671	0.012716068	0.072177962	0.845575846	0.016282871	0.568059349	0.017650791	0.668533212	0.91304417
0.156116982	0.983873866	0.5424232	0.644573303	0.788079533	0.948627362	0.23285543	0.88149503	0.702086836	0.754649302	0.827526449	0.201423698	0.975060169	0.827939478	0.550085631	0.366692793	0.020942108	0.930481225	0.885985465	0.112667577	0.546841149	0.876306533	0.873987903	0.013084875	0.045932495	0.873701888	0.016245376	0.6215334	0.015440162	0.589336155	0.912719711
0.172266362	0.985228401	0.453626531	0.689877802	0.727447644	0.959119036	0.175854556	0.853119938	0.545654436	0.752089503	0.885351429	0.149207335	0.983786475	0.962774364	0.717762161	0.336733869	0.022812009	0.918230364	0.93342438	0.145139027	0.684511102	0.871308535	0.884944918	0.01286121	0.071014269	0.855560235	0.015781124	0.651630856	0.017047018	0.549345024	0.875310972
0.124782306	0.987313932	0.502727993	0.707839771	0.751355451	0.957944407	0.183980392	0.868176809	0.507732417	0.760689716	0.830859768	0.222206438	0.977943582	0.918608755	0.665964046	0.399229782	0.020677396	0.951111797	0.935730582	0.111423906	0.601318613	0.852389404	0.95073325	0.013784089	0.061404288	0.851945706	0.015491834	0.778763718	0.016031699	0.618132505	0.912007505
0.145601905	0.986997351	0.478455498	0.735024978	0.687272586	0.968684927	0.213532162	0.867335415	0.582839731	0.726021693	0.842813002	0.209799979	0.980557387	0.939658969	0.704564956	0.31749315	0.024444727	0.948026108	0.926205784	0.129303876	0.587448494	0.902424772	0.896829515	0.012324897	0.049623393	0.890721533	0.013466641	0.545962676	0.014365778	0.650007288	0.890589862
0.166007572	0.982628151	0.520717019	0.696029494	0.720852903	0.938758766	0.112641641	0.82996264	0.480432978	0.803752516	0.917916247	0.211887866	0.982552838	0.968043188	0.65771501	0.375478862	0.017832971	0.927528125	0.947439553	0.153131171	0.608895548	0.895045904	0.924889774	0.012577256	0.058821854	0.84593034	0.019296761	0.607837704	0.018599729	0.573965864	0.870143074
0.221011203	0.988130881	0.600652956	0.704052253	0.549230988	0.937192925	0.137146529	0.831279751	0.749966217	0.734434416	0.879148691	0.250627761	0.973848805	0.957441875	0.624167889	0.304444297	0.016561855	0.91159477	0.955114802	0.112687899	0.673244111	0.904277336	0.827452308	0.01353301	0.067820073	0.830749522	0.020918011	0.626484849	0.015811611	0.648294888	0.870232185
0.166076553	0.988347055	0.517814161	0.64643134	0.582204927	0.957697107	0.09126304	0.845089496	0.688207531	0.802635906	0.811450675	0.170365243	0.980783642	0.952609349	0.581210479	0.336183937	0.01602303	0.964152077	0.960267845	0.097807581	0.755841453	0.894594761	0.856796639	0.010562815	0.050223284	0.890008701	0.021581797	0.832690666	0.01370859	0.574650923	0.899023984
0.142971134	0.982393591	0.491928114	0.652460233	0.751178282	0.9547327	0.131082149	0.873287928	0.563198888	0.73015826	0.85238983	0.223444802	0.976008414	0.964191095	0.610112506	0.37029802	0.02015064	0.925195095	0.893108007	0.132155327	0.746202768	0.921163441	0.862667492	0.013003833	0.042100679	0.875655949	0.015376259	0.715678871	0.015730403	0.537419283	0.89955028
0.18380024	0.988268911	0.555056635	0.72585107	0.589840006	0.948284159	0.243991363	0.840885116	0.623841554	0.705601893	0.871818859	0.273380505	0.983301356	0.906910524	0.663786452	0.323676758	0.024618812	0.93913348	0.895055734	0.162463465	0.677769103	0.899924028	0.845602939	0.01297287	0.059963604	0.855514527	0.015975301	0.630025655	0.017669025	0.654225336	0.881542809
