cg04980428	cg00869989	cg00036871	cg00313722	cg10203211	cg02172466	cg25317460	cg06441024	cg17565051	cg08710410	cg10165209	cg00000363	cg06013113	cg00124045	cg17767099	cg14214182	cg01124440	cg20849032	cg10119288	cg14374754	cg03207391	cg12629689	cg01684361	cg00045303	cg18251222	cg14506686	cg21881034	cg27305460	cg23412900	cg27324541	cg17367077
0.486301382	0.94180831	0.495439388	0.846737704	0.170607494	0.963429619	0.538896988	0.926166102	0.929200542	0.529468648	0.593659942	0.23354898	0.955260722	0.917191398	0.758619084	0.324252188	0.032516173	0.429607358	0.467229394	0.065926082	0.723353375	0.975342445	0.938374417	0.02403388	0.041221936	0.953847167	0.018908204	0.503542017	0.046740814	0.815302423	0.925740218
0.676444007	0.940050686	0.472159441	0.788268561	0.151305117	0.970127054	0.495008244	0.891640608	0.954186414	0.542015244	0.676213206	0.209777093	0.959098844	0.913347967	0.727913361	0.527912125	0.030160655	0.529247911	0.525104603	0.289379929	0.728289885	0.974931179	0.940568967	0.026670333	0.058479532	0.900312055	0.024660733	0.547265902	0.033612233	0.794983081	0.924844073
0.517629713	0.973123534	0.515449367	0.753420554	0.279480868	0.96768825	0.477949237	0.871485155	0.97471694	0.535584291	0.641767697	0.205345902	0.943024178	0.887870319	0.723837633	0.307262309	0.016217825	0.602559029	0.577857957	0.174619683	0.733944408	0.975738951	0.945175711	0.022042168	0.063902107	0.896770887	0.025985329	0.563417873	0.016011645	0.845911317	0.947747448
0.628052541	0.940124417	0.44003648	0.756830145	0.191436504	0.934807878	0.54079192	0.875055142	0.964005806	0.517165945	0.620826709	0.084490267	0.952773876	0.902673213	0.692216873	0.501682541	0.021636877	0.451117662	0.44815588	0.102800951	0.718460287	0.979715055	0.933121812	0.014128187	0.049215626	0.910165009	0.022925163	0.49663845	0.01810657	0.785558396	0.936638626
0.582547747	0.93072722	0.470215395	0.839214017	0.19924635	0.962451862	0.583085344	0.932167577	0.930710935	0.504691649	0.545343137	0.238229968	0.950083032	0.816053907	0.748135858	0.346494798	0.024223373	0.492473822	0.485877863	0.164947169	0.67981022	0.967128831	0.918854793	0.023962165	0.034683955	0.770692491	0.021868787	0.590510054	0.019797868	0.793481238	0.932454493
0.505947327	0.956626217	0.48217001	0.76569139	0.10356405	0.962572326	0.483963579	0.942133567	0.841654779	0.502598254	0.748419722	0.258511843	0.955068031	0.658016758	0.871762211	0.186511386	0.021752145	0.410555385	0.288688801	0.03168259	0.740027829	0.935856573	0.915706659	0.032906512	0.048573163	0.963631881	0.02122089	0.36775188	0.031938326	0.57472661	0.780611655
0.67866622	0.935036496	0.477549234	0.824263817	0.165601556	0.963023479	0.501503831	0.893092583	0.964285714	0.518915061	0.598566308	0.142321946	0.957566793	0.885602391	0.701361118	0.472496674	0.020842135	0.476155894	0.531227306	0.235997984	0.690965663	0.973588673	0.93710653	0.017762926	0.060372771	0.926318379	0.025162028	0.542025494	0.029857992	0.676997061	0.92532246
0.566157012	0.925278768	0.499629355	0.691582012	0.251796314	0.939346497	0.464058547	0.937268962	0.928735632	0.536343678	0.63546798	0.117196149	0.94878348	0.83349975	0.566064385	0.372031535	0.024731769	0.57981982	0.448598131	0.161545662	0.761727295	0.966654047	0.938885158	0.016145619	0.025510204	0.934226742	0.029102248	0.672102884	0.025964607	0.84076285	0.921041374
0.667751523	0.964718853	0.516048395	0.790164869	0.295124407	0.969351746	0.527405703	0.894490796	0.959606697	0.54526933	0.590715503	0.180537698	0.959792345	0.861762771	0.723301759	0.388166876	0.028840222	0.526054591	0.413610655	0.202884215	0.685407569	0.970606637	0.945119242	0.025236265	0.055332303	0.921629479	0.026446751	0.538977088	0.023988207	0.817202863	0.936056675
0.349345933	0.964052288	0.572952068	0.820477919	0.206385232	0.970480901	0.25878705	0.943382065	0.94236417	0.558819906	0.68605466	0.279919502	0.927398721	0.852253648	0.784608308	0.206962134	0.022899282	0.700696561	0.546363132	0.038142406	0.789757817	0.971921296	0.942447317	0.01917435	0.04305741	0.938709571	0.032959227	0.613972365	0.02635105	0.891398288	0.948348765
0.303593573	0.963016287	0.56491793	0.788968502	0.224274767	0.971227174	0.326960753	0.91653548	0.946921444	0.597335232	0.763111111	0.293840293	0.954562594	0.909882848	0.768954039	0.194730391	0.030499368	0.693170571	0.664513351	0.042860663	0.813514511	0.978591665	0.890154374	0.021720757	0.054732386	0.93867376	0.02746505	0.57037254	0.027711256	0.88522033	0.932660098
0.57538194	0.91261814	0.505016352	0.761018873	0.237343657	0.973359015	0.399599223	0.940700647	0.904909028	0.557611386	0.568510638	0.251078024	0.931305716	0.851743412	0.677006529	0.431703921	0.018968788	0.596174745	0.434758155	0.171163483	0.61494533	0.963948278	0.906976744	0.030890298	0.035487111	0.910540292	0.049399944	0.549089072	0.032676519	0.70234036	0.823598145
0.665334567	0.938428648	0.44513985	0.77632713	0.170007008	0.968602972	0.60253845	0.870557511	0.966532983	0.529035695	0.603007038	0.211533958	0.933850508	0.893971136	0.737693942	0.488295353	0.021394741	0.489361702	0.37696567	0.302846154	0.746098361	0.967765738	0.947542833	0.023296132	0.022533023	0.932807309	0.033178114	0.520684011	0.035095579	0.728769221	0.918006386
0.454726012	0.957485618	0.534782609	0.762241975	0.338882283	0.96048071	0.450987172	0.850583353	0.964659487	0.51440165	0.552529183	0.255337022	0.944151486	0.805462653	0.744663591	0.252761376	0.020503101	0.670426065	0.64048474	0.098688664	0.740151682	0.96307357	0.948131267	0.022449459	0.050664452	0.894739201	0.01423375	0.463552479	0.02692722	0.82093598	0.937389211
0.690696732	0.928856587	0.497222647	0.708361905	0.258646824	0.965526048	0.577849498	0.897784785	0.968303632	0.530478589	0.658875339	0.192941627	0.9349883	0.891010342	0.608894038	0.443213337	0.015984296	0.491137275	0.473380372	0.32089736	0.667931689	0.97799227	0.93696319	0.024994771	0.046549479	0.92892309	0.028847541	0.445273088	0.021912052	0.752256186	0.908762945
0.393194524	0.956813693	0.637155705	0.645803388	0.453216895	0.955082152	0.160465056	0.846442864	0.910594315	0.820902689	0.358617594	0.136442391	0.873512632	0.882459641	0.609922783	0.169522541	0.042966329	0.844731978	0.82477737	0.112634609	0.784220763	0.932379535	0.931348362	0.040752758	0.08739327	0.730263006	0.058522312	0.741634727	0.048521739	0.855378042	0.83256315
0.476349381	0.967809365	0.680233123	0.690326096	0.559851037	0.971180164	0.181107069	0.864221581	0.930168082	0.839837498	0.233333333	0.171156023	0.908930008	0.904004491	0.665959426	0.156040095	0.036043416	0.836057575	0.875342049	0.174685922	0.850866777	0.949042453	0.948377318	0.038107203	0.096668487	0.831228137	0.045985677	0.740147614	0.039859694	0.847112588	0.918123356
0.51371421	0.96206721	0.672563241	0.730051996	0.590728477	0.951065188	0.163609972	0.867346137	0.924343199	0.792239929	0.394287488	0.213695494	0.854619787	0.870008496	0.720156861	0.162867998	0.044806145	0.795495768	0.876742081	0.133006168	0.852826889	0.941049648	0.929719687	0.031389056	0.102385108	0.847208698	0.059450039	0.739043338	0.042646343	0.896301252	0.797194887
0.397591425	0.933784928	0.655210238	0.703237281	0.599595324	0.948352218	0.160940766	0.837698754	0.930423222	0.785335555	0.464240903	0.209712527	0.849422442	0.851505017	0.682271904	0.167621217	0.041437189	0.823808196	0.849213988	0.222525345	0.844184576	0.942101348	0.944671452	0.038147593	0.103061987	0.809224861	0.078820239	0.745322643	0.041380789	0.883044889	0.792422856
0.449351751	0.967039185	0.706923477	0.768982851	0.432686768	0.958160398	0.150751438	0.836094675	0.93054792	0.835107799	0.314268868	0.134273492	0.917225201	0.896972005	0.74634458	0.130021791	0.037125749	0.853616813	0.869016153	0.205305912	0.834274711	0.93746598	0.933588412	0.037638074	0.091022444	0.831115893	0.055058106	0.815773513	0.037851038	0.919020501	0.817926646
0.457339662	0.944245321	0.666724467	0.691307063	0.547292546	0.943532198	0.208558028	0.85778256	0.92852186	0.767653496	0.341129903	0.185330658	0.849888393	0.866022305	0.689340769	0.217542616	0.046595629	0.837001119	0.839400922	0.256772996	0.813845376	0.933258567	0.927351916	0.042962198	0.109575989	0.860222251	0.07543991	0.7984227	0.0580222	0.84036321	0.75895573
0.443598296	0.953798768	0.627065868	0.702976025	0.544507576	0.952894317	0.183824191	0.813802781	0.887279387	0.783396458	0.394855753	0.152443098	0.853755482	0.883090425	0.668251311	0.195866328	0.052139946	0.813569207	0.834446468	0.195604812	0.764694357	0.870873077	0.923599602	0.041810919	0.112046058	0.830153802	0.067706487	0.771592332	0.052935088	0.867770889	0.845225065
0.501688918	0.950949367	0.680626518	0.718178251	0.57496136	0.949519432	0.158215901	0.836127703	0.935856993	0.802947154	0.481463878	0.179407078	0.853169014	0.893812312	0.777598629	0.164130547	0.050955414	0.810810811	0.838238548	0.206953469	0.8412435	0.913591306	0.93209575	0.04750451	0.113995485	0.830279465	0.069397495	0.78381639	0.049254816	0.87458493	0.810771139
0.561039139	0.948721179	0.68713837	0.719507255	0.52709848	0.958981458	0.199555332	0.867564795	0.926833306	0.774287801	0.400446595	0.148753749	0.807679576	0.863118399	0.794720248	0.23058299	0.04087346	0.782905698	0.864781584	0.150606409	0.827188317	0.932558464	0.942577592	0.036183395	0.130044843	0.833622899	0.057066885	0.752685842	0.044655172	0.872174919	0.882138048
0.422138115	0.957468702	0.645865491	0.720128844	0.437671233	0.93774746	0.160087264	0.830575733	0.907184293	0.791609874	0.272077922	0.135389633	0.843678965	0.851851852	0.735711146	0.14357923	0.036074672	0.800065985	0.779567613	0.15596143	0.807990216	0.911730066	0.92130034	0.034297644	0.083286119	0.837485407	0.061337934	0.729424471	0.041730183	0.856992529	0.900379082
0.575885066	0.953882852	0.709385993	0.753804119	0.547501126	0.967221455	0.216798066	0.853153831	0.910848734	0.812157264	0.438669439	0.191281851	0.83626943	0.881569627	0.754841686	0.170391833	0.0449521	0.828295255	0.872219891	0.233259175	0.755292125	0.932022325	0.937337719	0.036312492	0.110679612	0.73278855	0.068255106	0.813657173	0.04316888	0.908634631	0.830927612
0.449177739	0.958235884	0.628610108	0.694963656	0.585279399	0.960805253	0.148269966	0.864569878	0.841832772	0.805864827	0.397701149	0.123142141	0.883625313	0.896492361	0.694599402	0.130455045	0.039015905	0.85112606	0.824037185	0.179136612	0.771001782	0.915230889	0.929554915	0.03388726	0.100189036	0.864479418	0.053597497	0.713714376	0.051465935	0.920702179	0.779463664
0.481147425	0.957193516	0.666311585	0.733372918	0.489145713	0.961109627	0.140609711	0.830219437	0.882840772	0.781870596	0.411089109	0.150638587	0.887078652	0.881486332	0.762678009	0.167419901	0.053558052	0.829581994	0.859136213	0.132716716	0.828262201	0.944816391	0.929985856	0.03714974	0.1255108	0.77649074	0.061527944	0.748418573	0.055865033	0.860606061	0.765188159
0.457121186	0.969382176	0.655423113	0.783219505	0.613071536	0.958147867	0.151123801	0.843037978	0.952961909	0.835756011	0.485244677	0.18184428	0.905973171	0.904486692	0.778111074	0.217063467	0.042027194	0.846398128	0.884262526	0.23200787	0.847525147	0.930342277	0.93571199	0.037200429	0.115342764	0.761329609	0.058042213	0.710083681	0.046310433	0.875302078	0.757565002
0.394311378	0.960302951	0.691126122	0.735712917	0.521200489	0.935878761	0.118379014	0.844745904	0.933344415	0.777962875	0.411111111	0.147462116	0.850483318	0.884448724	0.734655144	0.153488814	0.050746269	0.823186659	0.834797462	0.16535613	0.789739092	0.932536035	0.943549699	0.041372476	0.109181141	0.829351657	0.065141812	0.721875062	0.046372819	0.853185596	0.820989926
0.500937898	0.957538462	0.605945203	0.742066873	0.465314471	0.956696805	0.160883748	0.837679406	0.929860088	0.783574879	0.300847458	0.164005282	0.841592618	0.877223178	0.781982288	0.211903433	0.04130809	0.810436845	0.835270339	0.133781468	0.795898789	0.918467226	0.919988691	0.050188206	0.130467572	0.834034872	0.065059727	0.703579259	0.043923577	0.785345021	0.828105732
0.457422984	0.944851904	0.676373324	0.668078977	0.517696461	0.94556627	0.17055435	0.822979287	0.860780669	0.786321916	0.283393502	0.120118752	0.863622195	0.882372939	0.639476247	0.166278725	0.045862607	0.820722993	0.83912037	0.241746511	0.846977052	0.897709386	0.924676409	0.043162767	0.113649343	0.763502768	0.059841384	0.715546579	0.046449378	0.876494825	0.862260437
0.447399774	0.956110904	0.667394224	0.722949542	0.696489593	0.947724976	0.20107539	0.812537327	0.92980338	0.76883695	0.252268603	0.132932275	0.86277353	0.901419082	0.720281846	0.164180992	0.051677244	0.843698404	0.838432122	0.217876839	0.83172093	0.934184561	0.938357324	0.040684115	0.101788171	0.787002493	0.073338284	0.779615024	0.054408705	0.878118183	0.841037062
0.462743395	0.958635509	0.689362818	0.766303662	0.49405079	0.971278453	0.163429407	0.846433475	0.906535232	0.812906846	0.324634656	0.145196647	0.902533784	0.914538645	0.766039001	0.140267819	0.041256989	0.813806206	0.877381939	0.114771471	0.79322318	0.942369937	0.947354927	0.040752351	0.096826251	0.854138794	0.056013812	0.770547577	0.038805493	0.902892562	0.840952179
0.50644927	0.959074733	0.642221323	0.740976428	0.603998384	0.939366684	0.146232836	0.858548853	0.897794407	0.778374656	0.379348426	0.148766296	0.823437194	0.857090909	0.761774142	0.133406213	0.038653071	0.831181486	0.833055556	0.141561445	0.81783706	0.930263388	0.937190083	0.04204565	0.096486336	0.811745733	0.073181517	0.754492401	0.042267628	0.879450938	0.826507507
0.396317696	0.946864686	0.70721303	0.715257332	0.583072713	0.940252463	0.157485983	0.858815511	0.93868645	0.790069513	0.586781964	0.303517674	0.828499124	0.862872507	0.677035665	0.15299835	0.047223812	0.836209335	0.832170156	0.228611386	0.907533189	0.942693859	0.92209232	0.041653763	0.130798479	0.84922636	0.069788183	0.711559294	0.054704595	0.879314536	0.788391337
0.444098617	0.96126176	0.686351586	0.712042192	0.45452918	0.951247312	0.177279256	0.844194039	0.924181697	0.800989988	0.417215815	0.248225996	0.809104755	0.872842439	0.759730834	0.173359831	0.043038922	0.8143898	0.834170854	0.333327762	0.804917678	0.92998775	0.929110929	0.03297546	0.120508568	0.857835375	0.065641496	0.752823407	0.04338735	0.848589454	0.856786347
0.509007772	0.947736626	0.664122137	0.710782534	0.469207268	0.939752646	0.20448044	0.825756246	0.926763868	0.751567302	0.404235727	0.238035188	0.864358083	0.860448558	0.660095375	0.13989282	0.042115972	0.801916221	0.815423163	0.212845093	0.779026217	0.924782597	0.908865309	0.037643208	0.085729221	0.809041585	0.068714489	0.608149746	0.04508913	0.806811451	0.766090273
0.457938367	0.950301205	0.675546518	0.753112757	0.561241897	0.937997484	0.171137014	0.843501422	0.935632608	0.819267188	0.274793388	0.16483697	0.868156425	0.895473251	0.77656015	0.131447619	0.039051919	0.802275601	0.822910745	0.266603966	0.869942197	0.942642141	0.928908129	0.046928328	0.098117513	0.843349257	0.055630936	0.769499622	0.056167401	0.852413019	0.812956324
0.50823875	0.953994353	0.650615189	0.72477791	0.555118847	0.961292116	0.198524754	0.854941327	0.879409171	0.787967068	0.452317528	0.166212978	0.868743048	0.881702287	0.70320877	0.198880172	0.042210102	0.807183836	0.852526926	0.209472704	0.784450898	0.933017729	0.939769515	0.043801793	0.107287449	0.85768538	0.059574468	0.680694471	0.054210414	0.869503546	0.83496489
0.475937118	0.954279386	0.64	0.750008763	0.515604312	0.950109782	0.159628276	0.846753844	0.911770372	0.789177793	0.442249893	0.224351121	0.8880029	0.8699948	0.764205577	0.191783725	0.04004215	0.809411765	0.854797688	0.296330516	0.821372328	0.933687341	0.924730137	0.042625369	0.099944782	0.816022255	0.082320324	0.746129935	0.050418569	0.860534836	0.78374333
0.455426356	0.958896151	0.676508761	0.728857924	0.535453289	0.961160787	0.170330652	0.843089236	0.926551373	0.791288798	0.332278481	0.1678434	0.874019775	0.880014013	0.760467706	0.150984418	0.048463868	0.846483705	0.846482356	0.231972857	0.842724155	0.916646635	0.927517448	0.039095907	0.105166052	0.798558899	0.069582077	0.753819913	0.038252427	0.8824923	0.727647911
0.399499641	0.95520987	0.663479053	0.716430117	0.468249685	0.951793007	0.213562964	0.81488077	0.938239388	0.813492537	0.311706629	0.201131948	0.8517838	0.868647645	0.755937221	0.198710899	0.04443128	0.809692451	0.86244688	0.151206892	0.816031537	0.921928222	0.927843966	0.042206041	0.09148265	0.8236339	0.063403353	0.752159527	0.048463789	0.873095913	0.811682634
0.394161334	0.953056449	0.681197479	0.730057231	0.481754658	0.933797182	0.144884826	0.840724499	0.916220352	0.776260385	0.36069869	0.142308669	0.850768322	0.871701847	0.741752932	0.154194276	0.042661448	0.825016487	0.795003863	0.124777254	0.78913453	0.942472207	0.925431426	0.049550855	0.07370892	0.837165844	0.072955739	0.775609271	0.045552427	0.830949159	0.907014501
0.517110551	0.958060288	0.673616932	0.746283529	0.524302656	0.957275036	0.149754348	0.839429567	0.901659247	0.780376207	0.376111111	0.155046849	0.852765465	0.89391635	0.771746232	0.185318068	0.045886443	0.799570508	0.841106291	0.234616627	0.832102082	0.924556102	0.935876884	0.041404865	0.08218232	0.779905103	0.061477326	0.720159805	0.044828942	0.862454354	0.806168294
0.508249977	0.959108315	0.668156934	0.753960497	0.616051719	0.947825196	0.149443408	0.832694723	0.925218251	0.832669763	0.372736954	0.137050329	0.848848849	0.880697051	0.747565841	0.178131533	0.050938873	0.846487097	0.848346162	0.101729935	0.832401634	0.871001759	0.927403235	0.044061862	0.117336152	0.784747642	0.080958282	0.790491936	0.056239957	0.885774429	0.763989591
0.502166539	0.956833435	0.689602778	0.725467633	0.490687811	0.94722189	0.188105888	0.866994843	0.915061633	0.798312116	0.448739496	0.223537196	0.866373542	0.871877979	0.702321796	0.173955972	0.045231729	0.836033857	0.854177614	0.270353551	0.835060575	0.938284102	0.928903936	0.042537087	0.126973233	0.787779716	0.073500545	0.740856081	0.051144756	0.912945025	0.77070311
0.577361297	0.959746794	0.653670162	0.72753175	0.523053538	0.960816262	0.158292452	0.875310769	0.908575746	0.795632416	0.403449928	0.207784086	0.806658359	0.861057069	0.748741838	0.13370504	0.044435468	0.815653734	0.825703794	0.241945204	0.849830548	0.931477483	0.912895511	0.035982602	0.123697917	0.810706324	0.077868852	0.695243829	0.045281772	0.878626473	0.844390326
0.453031683	0.957041949	0.690514905	0.735251322	0.578939828	0.965024262	0.172978077	0.877129473	0.923879381	0.808952926	0.32622687	0.148504663	0.881662592	0.893801133	0.774756944	0.179180493	0.050068186	0.840593866	0.820872274	0.237576189	0.824650572	0.935874522	0.93498829	0.040578427	0.105780347	0.847580963	0.068041635	0.770089608	0.051736357	0.881537286	0.845108452
0.485107658	0.945080092	0.662766055	0.726512848	0.445473753	0.954312818	0.169158515	0.850951304	0.937264151	0.799939421	0.426421405	0.158173818	0.84382221	0.879	0.704484069	0.199303749	0.046862266	0.836015326	0.841206476	0.187899591	0.864397066	0.938336055	0.924047396	0.043409421	0.103808354	0.745422486	0.064556962	0.70668933	0.055465192	0.856751394	0.806989838
0.431762319	0.968858131	0.673593138	0.762938352	0.553536779	0.970944184	0.129962275	0.855984822	0.954156091	0.857073361	0.367156863	0.179136077	0.870852912	0.92125535	0.783053806	0.15843543	0.044722719	0.8683858	0.884279476	0.120291675	0.841714685	0.960256305	0.963399136	0.039221179	0.187105816	0.841735496	0.047035176	0.73088146	0.049990911	0.846146322	0.825057064
0.458804035	0.949152542	0.655208442	0.719983268	0.495229523	0.943153473	0.178378398	0.882719697	0.930009775	0.731337325	0.502606882	0.265492243	0.876581135	0.828823412	0.664815979	0.140140383	0.051089588	0.813855843	0.818382556	0.212454417	0.842442833	0.951209803	0.925146199	0.043888556	0.106551952	0.861561939	0.070258621	0.620926182	0.04371269	0.868685701	0.760893172
0.478543197	0.968666573	0.661108445	0.756476045	0.600551978	0.966838624	0.190435894	0.848637559	0.811093248	0.780012096	0.403879064	0.231699843	0.902372419	0.905141037	0.740180445	0.185585643	0.037178508	0.836707512	0.845800525	0.151097656	0.841463415	0.942299025	0.931582453	0.038357721	0.097857143	0.861455522	0.058409721	0.71114796	0.044299065	0.8610115	0.854926314
0.429868129	0.953726657	0.682475694	0.647580308	0.521486124	0.950263911	0.152673902	0.866704385	0.924647177	0.776839195	0.356672651	0.191649308	0.87536292	0.870397957	0.605990235	0.129246457	0.04566842	0.829805492	0.842211733	0.2265129	0.811216756	0.931815363	0.934459689	0.044631307	0.118964311	0.78398413	0.080586081	0.728176255	0.054190296	0.841986155	0.817330666
0.470667752	0.951713396	0.683998256	0.790522294	0.527568425	0.96174987	0.130849627	0.875071435	0.918666931	0.815618833	0.40330033	0.131431149	0.823808654	0.879190386	0.780639405	0.160038262	0.044	0.813146853	0.843080857	0.168723278	0.820625611	0.936601846	0.935109966	0.043322912	0.108145106	0.867736954	0.051132821	0.759972261	0.047299885	0.906642066	0.841241608
0.498091941	0.951133144	0.699755419	0.778057613	0.599035481	0.949593086	0.195051171	0.860834621	0.945448228	0.795848091	0.432118542	0.10395458	0.864997373	0.879254695	0.780398808	0.164406291	0.04881859	0.840565482	0.852689487	0.147743575	0.904959067	0.945721988	0.938063789	0.033079486	0.154656319	0.643339171	0.07084829	0.74645767	0.042100284	0.869102921	0.685399676
0.62	0.64	0.44	0.64	0.46	0.5	0.28	0.81	0.96	0.78	0.42	0.27	0.91	0.8	0.61	0.59	0.03	0.88	0.82	0.4	0.75	0.9	0.93	0.03	0.09	0.79	0.04	0.61	0.03	0.84	0.54
0.65	0.79	0.42	0.56	0.52	0.53	0.29	0.84	0.95	0.65	0.47	0.2	0.88	0.78	0.57	0.55	0.04	0.87	0.82	0.56	0.77	0.92	0.93	0.03	0.07	0.82	0.04	0.73	0.04	0.92	0.56
0.36	0.96	0.54	0.76	0.14	0.87	0.57	0.77	0.96	0.85	0.32	0.26	0.93	0.4	0.73	0.57	0.02	0.93	0.91	0.34	0.85	0.92	0.95	0.04	0.11	0.8	0.05	0.65	0.04	0.66	0.49
0.68	0.84	0.5	0.69	0.67	0.59	0.25	0.83	0.95	0.78	0.54	0.24	0.93	0.84	0.6	0.56	0.03	0.88	0.84	0.65	0.86	0.9	0.92	0.03	0.08	0.82	0.03	0.68	0.03	0.92	0.48
0.57	0.76	0.54	0.7	0.5	0.81	0.24	0.82	0.96	0.73	0.5	0.32	0.91	0.81	0.66	0.45	0.03	0.89	0.87	0.58	0.85	0.91	0.94	0.04	0.09	0.82	0.06	0.6	0.03	0.9	0.67
0.46	0.84	0.57	0.64	0.45	0.75	0.22	0.75	0.95	0.76	0.61	0.35	0.87	0.79	0.59	0.3	0.03	0.84	0.83	0.45	0.84	0.88	0.92	0.03	0.09	0.76	0.16	0.45	0.04	0.88	0.6
0.5	0.7	0.48	0.66	0.47	0.87	0.3	0.76	0.95	0.72	0.42	0.35	0.89	0.83	0.67	0.47	0.03	0.83	0.85	0.46	0.81	0.9	0.93	0.04	0.07	0.75	0.04	0.43	0.04	0.75	0.76
0.51	0.77	0.5	0.56	0.46	0.7	0.24	0.75	0.95	0.7	0.33	0.36	0.88	0.82	0.53	0.48	0.03	0.83	0.84	0.5	0.79	0.91	0.92	0.03	0.05	0.76	0.05	0.44	0.03	0.78	0.66
0.53	0.88	0.55	0.66	0.5	0.8	0.25	0.8	0.96	0.81	0.52	0.33	0.91	0.87	0.61	0.43	0.03	0.86	0.87	0.49	0.85	0.9	0.93	0.03	0.08	0.8	0.05	0.64	0.03	0.89	0.77
0.47	0.9	0.72	0.75	0.51	0.86	0.23	0.77	0.95	0.79	0.8	0.4	0.89	0.85	0.61	0.25	0.03	0.86	0.88	0.35	0.89	0.89	0.91	0.04	0.08	0.75	0.06	0.46	0.04	0.92	0.6
0.59	0.75	0.49	0.57	0.51	0.65	0.29	0.79	0.94	0.78	0.48	0.3	0.9	0.81	0.51	0.51	0.03	0.83	0.79	0.53	0.8	0.88	0.92	0.03	0.09	0.79	0.05	0.61	0.03	0.85	0.65
0.58	0.79	0.49	0.64	0.59	0.62	0.25	0.82	0.94	0.81	0.51	0.26	0.91	0.82	0.57	0.5	0.03	0.86	0.8	0.58	0.79	0.91	0.93	0.03	0.11	0.81	0.05	0.61	0.04	0.88	0.62
0.56	0.75	0.48	0.67	0.52	0.89	0.31	0.81	0.96	0.73	0.37	0.42	0.89	0.69	0.65	0.52	0.03	0.8	0.85	0.55	0.82	0.92	0.95	0.03	0.09	0.82	0.05	0.56	0.03	0.82	0.74
0.66	0.81	0.49	0.74	0.58	0.67	0.25	0.83	0.96	0.71	0.52	0.28	0.92	0.77	0.7	0.57	0.03	0.85	0.83	0.61	0.8	0.92	0.93	0.03	0.11	0.82	0.05	0.63	0.04	0.87	0.61
0.6	0.71	0.55	0.65	0.48	0.68	0.23	0.78	0.95	0.77	0.66	0.33	0.91	0.83	0.56	0.44	0.03	0.86	0.87	0.52	0.83	0.89	0.93	0.03	0.08	0.8	0.05	0.58	0.03	0.86	0.52
0.57	0.68	0.52	0.73	0.47	0.8	0.25	0.81	0.96	0.71	0.36	0.39	0.93	0.86	0.71	0.59	0.03	0.87	0.9	0.65	0.83	0.91	0.94	0.03	0.1	0.82	0.06	0.56	0.03	0.85	0.68
0.48	0.72	0.47	0.64	0.5	0.81	0.37	0.82	0.95	0.74	0.37	0.36	0.85	0.63	0.55	0.48	0.03	0.85	0.83	0.39	0.64	0.92	0.92	0.03	0.09	0.82	0.04	0.47	0.04	0.7	0.7
0.62	0.82	0.48	0.62	0.48	0.58	0.21	0.78	0.94	0.77	0.41	0.25	0.9	0.84	0.61	0.56	0.03	0.9	0.83	0.57	0.8	0.92	0.91	0.03	0.07	0.81	0.05	0.59	0.03	0.89	0.58
0.57	0.69	0.48	0.64	0.53	0.73	0.28	0.81	0.94	0.77	0.41	0.41	0.9	0.84	0.67	0.56	0.02	0.85	0.83	0.45	0.83	0.92	0.93	0.03	0.07	0.81	0.05	0.53	0.03	0.79	0.67
0.55	0.84	0.51	0.68	0.61	0.66	0.27	0.8	0.95	0.65	0.62	0.29	0.89	0.84	0.61	0.45	0.03	0.85	0.84	0.47	0.85	0.9	0.94	0.04	0.07	0.79	0.05	0.67	0.04	0.88	0.66
0.57	0.8	0.52	0.69	0.59	0.68	0.22	0.81	0.95	0.74	0.48	0.37	0.92	0.86	0.61	0.51	0.03	0.85	0.82	0.59	0.82	0.91	0.93	0.03	0.07	0.77	0.04	0.55	0.04	0.87	0.64
0.56	0.67	0.48	0.57	0.42	0.63	0.23	0.81	0.95	0.72	0.43	0.24	0.89	0.77	0.53	0.33	0.03	0.83	0.81	0.42	0.87	0.89	0.93	0.04	0.1	0.8	0.05	0.5	0.04	0.91	0.57
0.63	0.76	0.48	0.68	0.59	0.7	0.28	0.81	0.95	0.76	0.45	0.31	0.91	0.84	0.66	0.49	0.03	0.83	0.84	0.56	0.79	0.92	0.93	0.04	0.07	0.83	0.04	0.55	0.04	0.79	0.71
0.35	0.75	0.54	0.71	0.35	0.91	0.37	0.8	0.96	0.75	0.65	0.41	0.92	0.72	0.64	0.29	0.03	0.83	0.79	0.16	0.81	0.92	0.93	0.03	0.07	0.81	0.04	0.59	0.03	0.75	0.88
0.53	0.79	0.5	0.6	0.49	0.62	0.26	0.8	0.95	0.7	0.49	0.33	0.89	0.79	0.58	0.45	0.02	0.87	0.84	0.48	0.8	0.88	0.92	0.04	0.06	0.79	0.05	0.53	0.05	0.77	0.64
0.64	0.79	0.52	0.65	0.59	0.59	0.25	0.79	0.96	0.78	0.43	0.28	0.88	0.85	0.54	0.56	0.04	0.88	0.88	0.64	0.81	0.89	0.94	0.03	0.08	0.8	0.04	0.65	0.04	0.87	0.65
0.56	0.76	0.52	0.65	0.43	0.87	0.28	0.84	0.95	0.75	0.39	0.38	0.92	0.86	0.61	0.45	0.03	0.82	0.81	0.54	0.78	0.92	0.93	0.03	0.07	0.84	0.06	0.55	0.03	0.79	0.86
