cg00000029	cg00000165	cg00000289	cg00000292	cg00000321	cg00000363	cg00000622	cg00000714	cg00000734	cg00000769	cg00000924	cg00000948	cg00001245	cg00001349	cg00001446	cg00001582	cg00001583	cg00001687	cg00001747	cg00001854	cg00001874	cg00002033	cg00002116	cg00002236	cg00002406	cg00002426	cg00002464	cg00002490	cg00002593	cg00002597	cg00002660	cg00002719	cg00002769	cg00002808	cg00002810	cg00003091	cg00003173	cg00003202	cg00003298	cg00003305	cg00003513	cg00003578	cg00003784	cg00004055	cg00004072	cg00004082	cg00004192	cg00004207	cg00004257	cg00004421	cg00004429	cg00004533	cg00004608	cg00004818	cg00004883	cg00004939	cg00004996	cg00005010	cg00005040	cg00005072	cg00005083	cg00005297	cg00005306	cg00005543	cg00005847	cg00005849	cg00006032	cg00006081	cg00006198	cg00006243	cg00006884	cg00006948	cg00007036	cg00007064	cg00007076	cg00007215	cg00007221	cg00007226	cg00007239	cg00007269	cg00007300	cg00007324	cg00007326	cg00007420	cg00007466	cg00007644	cg00007898	cg00007981	cg00007987	cg00008004	cg00008036	cg00008188	cg00008345	cg00008387	cg00008446	cg00008488	cg00008493	cg00008544	cg00008629	cg00008647
0.608131677	0.134485386	0.701137472	0.498538924	0.364404757	0.200957377	0.009630907	0.155569561	0.063874069	0.023104359	0.428312622	0.916937042	0.011501456	0.861502428	0.85631309	0.064206538	0.027563132	0.983517224	0.011378065	0.941583034	0.507738069	0.193803677	0.010415305	0.033903552	0.029653663	0.381387492	0.065837275	0.023739842	0.884628212	0.885285542	0.050880103	0.018101603	0.90528167	0.936293657	0.089751227	0.050809982	0.042196406	0.00613466	0.012672826	0.143928054	0.907631613	0.497690961	0.020896034	0.086193199	0.045356439	0.03430656	0.931970373	0.072399334	0.166551239	0.732463631	0.88407669	0.940335213	0.297181344	0.111437921	0.959413866	0.056621075	0.505027694	0.02709261	0.088694485	0.85781799	0.985057724	0.213925788	0.008630943	0.016692861	0.775684859	0.875665873	0.061688041	0.178423548	0.880100528	0.077805539	0.049182071	0.011052955	0.978324571	0.934357671	0.23501629	0.211957444	0.678153277	0.050858304	0.9529984	0.049089388	0.019392479	0.984498433	0.951952299	0.26863393	0.926343579	0.131743863	0.01332275	0.023341155	0.510440863	0.042320449	0.115417208	0.041086215	0.931679679	0.07524106	0.374938459	0.037549375	0.942263011	0.928978192	0.647968767	0.029939632
0.404974232	0.183651239	0.761684133	0.456580445	0.591649777	0.160529266	0.008285398	0.123212654	0.077227812	0.020706904	0.425716966	0.930391792	0.011367992	0.882967806	0.886241075	0.052090526	0.044629575	0.984535197	0.011127619	0.858666332	0.659671585	0.081661127	0.008944857	0.029031373	0.029183055	0.410419873	0.031327634	0.0230533	0.894316623	0.763020498	0.045774909	0.018059123	0.920146726	0.954139277	0.091900595	0.058372843	0.035352245	0.006916416	0.014066876	0.168459744	0.953609828	0.589966254	0.025016584	0.109978146	0.03706926	0.072234633	0.950911147	0.075065305	0.138539867	0.841198201	0.915129747	0.950945292	0.56647866	0.104462202	0.989776412	0.03908934	0.593029147	0.024665718	0.063918121	0.842620091	0.984408073	0.108238881	0.008504574	0.016826826	0.769911781	0.869637615	0.048036571	0.259139607	0.888432828	0.068092204	0.036077611	0.011736945	0.988016886	0.948243474	0.469667084	0.203596767	0.635028236	0.07296334	0.934919794	0.041768873	0.017225011	0.986719838	0.951001567	0.332022072	0.932506794	0.111678864	0.014574154	0.022106923	0.346585705	0.041664022	0.159818746	0.033945989	0.964136896	0.072721716	0.37831968	0.028340657	0.95224814	0.93011039	0.6103916	0.022803418
0.373639812	0.155166169	0.774564739	0.600169225	0.529499165	0.182276397	0.008477355	0.170388683	0.080140682	0.019172884	0.423141222	0.938814312	0.009143855	0.840047176	0.86436372	0.05031316	0.055882064	0.984822093	0.009349351	0.913329554	0.70718468	0.159354588	0.007465848	0.030842788	0.024133941	0.483064007	0.046464379	0.028262786	0.884903047	0.855535091	0.038717559	0.014387139	0.918816921	0.940430973	0.094158346	0.069325933	0.044948967	0.006475551	0.01409882	0.194033058	0.94313902	0.583514424	0.023939507	0.092208941	0.048909462	0.061457491	0.94013109	0.08750907	0.195117731	0.798812301	0.924555077	0.958584387	0.611199535	0.080655521	0.984057395	0.044884275	0.621402316	0.024006868	0.059511692	0.827113768	0.978443847	0.17032765	0.007842901	0.015580016	0.725112724	0.844704556	0.061982525	0.224441235	0.905972757	0.077397367	0.040694987	0.009180027	0.989511732	0.925957664	0.458178742	0.454499682	0.584761095	0.050443887	0.951007141	0.048420699	0.01833183	0.987502002	0.941363342	0.355130262	0.948237106	0.119695154	0.010883332	0.020303134	0.406853624	0.040564043	0.162297764	0.028464078	0.951772748	0.069577813	0.354548956	0.028124583	0.948395532	0.92830362	0.560442092	0.027720722
0.130402792	0.166828533	0.639440629	0.690831906	0.2647191	0.165739002	0.012556149	0.098999075	0.041175528	0.016778638	0.449351872	0.912279828	0.013108497	0.861750605	0.830355257	0.034725099	0.070122175	0.981867658	0.042433858	0.929119253	0.642925224	0.450655823	0.011087137	0.035594441	0.024989641	0.486534279	0.034068447	0.017532155	0.488179145	0.861597142	0.047414639	0.028126169	0.89351061	0.930343132	0.089398366	0.042865938	0.029825345	0.007412904	0.018499022	0.376412125	0.929026666	0.487780966	0.020723383	0.077157534	0.024668444	0.056239039	0.945379893	0.070140171	0.128331807	0.438495262	0.785352232	0.934460957	0.351334228	0.141586474	0.889058592	0.06351099	0.739972185	0.026870744	0.09109638	0.865887322	0.951643833	0.130567627	0.009801588	0.015000615	0.797046685	0.846181877	0.08537055	0.253074185	0.846198816	0.160618207	0.033848233	0.013249376	0.98271216	0.931476554	0.339911939	0.584041109	0.438103131	0.057418949	0.92799475	0.060367467	0.020942885	0.987423627	0.933158765	0.274950518	0.905892951	0.080869652	0.01708596	0.022442508	0.785407643	0.077071216	0.112710743	0.03764324	0.941433023	0.072374208	0.404581118	0.029390029	0.928229049	0.790392715	0.546454064	0.03817155
0.119088134	0.155735269	0.546845577	0.748450271	0.181010047	0.107566636	0.018835113	0.098217337	0.039635971	0.024252116	0.493438258	0.906528751	0.023994764	0.810551817	0.893160635	0.029024618	0.070651451	0.970087631	0.033860241	0.922495948	0.709635078	0.384355455	0.017373152	0.029324591	0.023622026	0.29890491	0.062842706	0.01670279	0.321230159	0.800405393	0.054549669	0.072857273	0.907495963	0.929717642	0.071533096	0.030005984	0.049036729	0.020099698	0.037575079	0.326455682	0.832385713	0.385845982	0.034302068	0.050751635	0.034406714	0.160581401	0.915798622	0.050976459	0.161484688	0.40972256	0.656659681	0.926458953	0.274341691	0.144147356	0.862356566	0.057390687	0.679914328	0.031705481	0.082426595	0.833805509	0.939970067	0.097140561	0.019832854	0.019242006	0.522747158	0.872327996	0.079263872	0.219747209	0.726000998	0.057382056	0.027306519	0.024066204	0.966930835	0.913501653	0.199243384	0.16228238	0.284617625	0.05334205	0.928224812	0.027615929	0.035208432	0.97402777	0.882989093	0.199414353	0.807424928	0.13032372	0.031391739	0.025189067	0.545175376	0.095076109	0.120823159	0.046661508	0.851422586	0.050449257	0.380743585	0.028984975	0.904331563	0.831679171	0.457645076	0.122814503
0.186627822	0.154271787	0.812331784	0.531052252	0.205329784	0.210191224	0.011391468	0.121450244	0.049192048	0.02444729	0.444948703	0.922973295	0.012762395	0.76841441	0.785685074	0.046998876	0.071631374	0.983151349	0.115833197	0.873547713	0.535438975	0.417710792	0.009238158	0.039042294	0.024882677	0.512480957	0.039208791	0.025513759	0.564710326	0.815865663	0.046505434	0.028046106	0.850247815	0.832154179	0.079845064	0.05007132	0.049119082	0.008091051	0.020030909	0.177898218	0.919866483	0.486617884	0.036478992	0.077794391	0.0434562	0.044257474	0.911069383	0.080235951	0.106458827	0.311850843	0.687776392	0.890331163	0.453716433	0.082096368	0.895176826	0.053368293	0.748672684	0.027096798	0.108950588	0.814816691	0.913228561	0.155162241	0.009139598	0.017383503	0.728867474	0.870520432	0.09323255	0.20305661	0.895440042	0.130327428	0.04337972	0.012479816	0.984837724	0.927417117	0.429643101	0.548092267	0.487167109	0.045671585	0.889054361	0.06785401	0.019880468	0.984351753	0.934236083	0.302760942	0.905780199	0.108210544	0.014097374	0.022280754	0.786888869	0.06272101	0.130685283	0.038007371	0.952594389	0.060853581	0.324991661	0.029532287	0.943852224	0.677902893	0.666643454	0.043493291
0.700913713	0.295098594	0.763645778	0.776394628	0.278296892	0.247810452	0.005927673	0.183302286	0.197285008	0.027278255	0.507176334	0.957430414	0.01474494	0.737911516	0.856783435	0.158234149	0.039611737	0.964275393	0.022894516	0.906646454	0.584771604	0.445523959	0.009596411	0.098201894	0.123950475	0.608981782	0.11242175	0.091651675	0.625395246	0.872623425	0.108623252	0.015072859	0.900372107	0.960408635	0.169806459	0.116829935	0.147683727	0.006409992	0.01673307	0.464441347	0.936146656	0.657801702	0.079671614	0.168005735	0.119339289	0.032026126	0.948628012	0.160525148	0.422967957	0.503988905	0.798102044	0.963968527	0.634904269	0.397928865	0.896881765	0.160554163	0.755952089	0.037686849	0.153396577	0.84698018	0.953764019	0.468906339	0.00987734	0.024909389	0.784608547	0.930980078	0.182513075	0.32115917	0.890621909	0.189112284	0.149414868	0.011933372	0.983587359	0.960630032	0.507350999	0.336186162	0.827639888	0.148828587	0.956902403	0.167275054	0.028855494	0.983046436	0.95692594	0.449612515	0.91290017	0.186034294	0.010517126	0.077916643	0.701879176	0.027996645	0.220099969	0.116553488	0.948546997	0.15522728	0.545449265	0.084206433	0.966588611	0.778422048	0.824677719	0.03626485
0.184499274	0.150796481	0.567657878	0.699503964	0.226194831	0.124007915	0.013482102	0.081356293	0.039504697	0.016843443	0.568133795	0.906769898	0.014567181	0.826847577	0.811200888	0.037951643	0.048251101	0.970995124	0.025062831	0.929530166	0.63534026	0.536650596	0.011880947	0.02864004	0.018754541	0.420262964	0.046842499	0.020670664	0.46819577	0.861623555	0.057076858	0.052592982	0.910332145	0.928556351	0.072691274	0.031400308	0.03143051	0.01120299	0.026763322	0.385124765	0.912670428	0.45645189	0.026202036	0.062596449	0.034309539	0.088471823	0.910344702	0.057084739	0.208144765	0.365977337	0.790758025	0.93978823	0.366023638	0.16147415	0.850100535	0.096094473	0.77659193	0.027570943	0.075582383	0.846836124	0.980071103	0.131794399	0.013645955	0.015846494	0.68996921	0.837620831	0.079916547	0.251773039	0.724227039	0.145736591	0.037985125	0.016951036	0.976676258	0.897917939	0.274993448	0.499406698	0.442055085	0.046611127	0.911560438	0.061168277	0.024536275	0.987063684	0.903638178	0.264180372	0.85727085	0.121768124	0.025841169	0.017885871	0.654002161	0.076327507	0.104131995	0.038880407	0.900650467	0.052186596	0.451314033	0.026551832	0.931055699	0.833897839	0.312329605	0.085940733
0.16998144	0.177588855	0.719126792	0.704121593	0.292283717	0.206330698	0.013345	0.145991835	0.047555116	0.017733944	0.446846023	0.916127734	0.013919451	0.814651638	0.850069144	0.046320556	0.133295326	0.98487214	0.035465846	0.931728761	0.657555727	0.409356153	0.013139968	0.030237275	0.020245813	0.47003332	0.074125498	0.028805806	0.388948762	0.8957746	0.033387463	0.024692343	0.927234114	0.906931757	0.115007621	0.049658183	0.037445987	0.008633378	0.02339261	0.267735522	0.837280793	0.474741839	0.024173867	0.080778133	0.03055154	0.051320296	0.924371985	0.078717384	0.22090521	0.486812542	0.764429081	0.93554179	0.42233237	0.070001825	0.86250186	0.06633972	0.829244686	0.028628969	0.057431091	0.817935118	0.970747363	0.206105108	0.008813963	0.01639456	0.551827477	0.83544029	0.09449498	0.231834703	0.909040115	0.127450346	0.054867746	0.016316444	0.981616228	0.924593305	0.349529357	0.414351849	0.411621196	0.064867893	0.883384071	0.054789778	0.023377999	0.988667579	0.949026053	0.337917206	0.841977662	0.103724424	0.015832742	0.022679085	0.726426901	0.050324108	0.156605075	0.032262689	0.957673757	0.065701627	0.406358359	0.040299977	0.946643443	0.853461795	0.598979289	0.023324318
0.205475195	0.245585503	0.718528448	0.664005593	0.257758879	0.182196895	0.010715651	0.12948368	0.051241005	0.026490396	0.424993406	0.907562234	0.014666349	0.792231912	0.833256729	0.038824063	0.146477878	0.981719786	0.109970166	0.938537711	0.655942132	0.49290577	0.012376571	0.033036543	0.021163654	0.586682836	0.0384458	0.019974575	0.4850876	0.888646147	0.034641661	0.045537607	0.935588052	0.930298004	0.122504982	0.057660521	0.043681462	0.006849182	0.028626491	0.303697144	0.812457693	0.495315859	0.03128583	0.070353855	0.033969609	0.05303513	0.901255762	0.062571368	0.199125304	0.416979669	0.818634467	0.934225928	0.467863204	0.088046348	0.826132392	0.060828148	0.701354298	0.027676247	0.064068827	0.845881978	0.944010827	0.157529135	0.009650281	0.015642691	0.668583546	0.79047068	0.084076733	0.271156474	0.864900536	0.089794155	0.036160878	0.016752745	0.983386747	0.940851993	0.393100093	0.245709751	0.533481434	0.050542878	0.919106537	0.058024485	0.019383382	0.987495095	0.915309464	0.404369955	0.851755739	0.147569777	0.015537679	0.022212809	0.781214475	0.045069697	0.16254189	0.033914347	0.92910288	0.073055449	0.393761717	0.036066897	0.934742389	0.859437615	0.557965733	0.091515396
0.6519321	0.361944761	0.726675655	0.809165393	0.266530005	0.218362669	0.00705399	0.137885634	0.202827342	0.024089619	0.528809623	0.951725603	0.015851568	0.762422051	0.892917014	0.168644401	0.016142577	0.95279588	0.02148353	0.925107771	0.696878342	0.29186854	0.009895051	0.109916647	0.103146218	0.561978705	0.129049872	0.104716227	0.559354002	0.907106391	0.141843887	0.015227964	0.910334648	0.960300333	0.192390427	0.10151965	0.182274148	0.005822658	0.018529036	0.365364548	0.867826444	0.669335394	0.079512347	0.189584636	0.158501199	0.07817924	0.935424376	0.127447366	0.395247483	0.520829798	0.878649395	0.972465082	0.509562182	0.476996539	0.930333999	0.167503564	0.866369269	0.037951621	0.142420161	0.903923818	0.975500746	0.537600018	0.010562115	0.021618373	0.811388575	0.91152786	0.207216054	0.339105715	0.855679464	0.321720611	0.132817701	0.013339124	0.977623042	0.962394773	0.537823058	0.599797523	0.842699343	0.151025759	0.965138078	0.145794127	0.031224894	0.981736214	0.9593209	0.555518125	0.913068348	0.205927415	0.013194047	0.06899195	0.616305949	0.039889386	0.334383096	0.088757894	0.970096108	0.165951772	0.625244644	0.095464666	0.958080677	0.857167782	0.836982124	0.0242204
0.141985178	0.233203777	0.776532779	0.768353047	0.17170983	0.118375859	0.012654628	0.070215817	0.032908175	0.019329711	0.523594421	0.925553755	0.013703651	0.905998488	0.827557426	0.038006646	0.252401227	0.986539481	0.109489131	0.949405545	0.510327175	0.647396169	0.009690495	0.031483848	0.019218952	0.264131359	0.029717106	0.027379354	0.233935493	0.843475598	0.052815959	0.037022279	0.924107207	0.945437369	0.091953505	0.040986212	0.030955507	0.006776815	0.019489971	0.391105228	0.76216699	0.560764135	0.026811155	0.041956637	0.023694278	0.070059838	0.911982588	0.045480414	0.233716489	0.411728927	0.863037991	0.894549759	0.454518809	0.129941071	0.837490899	0.042402135	0.646825005	0.02736125	0.111866759	0.861317489	0.976479193	0.133841304	0.010102074	0.016551968	0.761929726	0.851447813	0.061991728	0.373076056	0.837195963	0.204710004	0.035539527	0.013633553	0.98750898	0.913451362	0.174668365	0.312142959	0.275373349	0.054186796	0.947371903	0.038407721	0.027315308	0.988912017	0.9345583	0.182992025	0.903996499	0.149618024	0.021070235	0.017059889	0.661818439	0.106558142	0.114119816	0.028659393	0.955526313	0.054005852	0.469824023	0.033129799	0.918925896	0.857296386	0.362892763	0.033688614
0.11019556	0.136333478	0.695108057	0.62364443	0.235515194	0.144882036	0.008917015	0.101177954	0.038140256	0.02384692	0.400733452	0.907575906	0.013948789	0.80501933	0.757293475	0.033344752	0.044496275	0.987236642	0.017994172	0.928696801	0.655669672	0.419087688	0.009884769	0.024431695	0.020318204	0.534894078	0.029528743	0.023876095	0.477642221	0.894334999	0.052208484	0.020271405	0.941528217	0.919179434	0.08053485	0.044696158	0.027137776	0.009262805	0.01812362	0.228621954	0.919841418	0.458593486	0.024513817	0.053505617	0.038995269	0.045410523	0.904705904	0.074203444	0.097416197	0.321514151	0.734169767	0.924419224	0.380812436	0.097752476	0.892697001	0.044086796	0.82993473	0.023685234	0.084368045	0.832482619	0.947495967	0.187249963	0.009669101	0.015503167	0.718818675	0.807228956	0.045265087	0.181098956	0.855463128	0.13414949	0.040319685	0.01920928	0.981865811	0.944834608	0.453433783	0.190322293	0.507112305	0.054610642	0.861933064	0.058310656	0.018438753	0.988224133	0.94471588	0.352313074	0.878984788	0.102336584	0.014870827	0.016430799	0.782882944	0.042143161	0.100073952	0.042949414	0.955738878	0.063231015	0.395503424	0.051306028	0.951505777	0.704289632	0.708367227	0.045510559
0.262206795	0.200163493	0.704917624	0.72980959	0.278912972	0.220127123	0.010287543	0.12441078	0.059085217	0.027022686	0.377937981	0.915709662	0.01512366	0.78972936	0.879412813	0.055006952	0.211213026	0.979864814	0.156893421	0.904960245	0.577031254	0.584116282	0.009435181	0.030631223	0.024668377	0.506917017	0.069601386	0.027957611	0.611637204	0.855634022	0.054516726	0.067888978	0.931731254	0.898563385	0.182791819	0.060028679	0.040781823	0.008058641	0.047651412	0.20745967	0.869415133	0.490761232	0.028834882	0.060761107	0.045614266	0.114911558	0.92851155	0.073254526	0.160091908	0.37520163	0.865684025	0.918536527	0.57447268	0.069053196	0.854949279	0.062403614	0.720704842	0.028250829	0.085043698	0.846464357	0.942974371	0.184465514	0.009494724	0.020248844	0.400322111	0.831740744	0.040371806	0.304766379	0.770046334	0.180001428	0.031557268	0.021844446	0.980774552	0.934851405	0.291100945	0.581463045	0.494682247	0.055409499	0.912652154	0.063209251	0.018223907	0.987441812	0.87840624	0.3353018	0.899915385	0.14535041	0.017264916	0.027596804	0.764523998	0.050967621	0.139974092	0.033657318	0.942867418	0.067174355	0.359991211	0.045207817	0.922184507	0.888533321	0.438809019	0.137552282
0.162259901	0.178993082	0.500212673	0.773583943	0.135343888	0.095882916	0.010797023	0.086926286	0.0433759	0.019455289	0.226678012	0.9158649	0.01455749	0.791115528	0.841125099	0.048678688	0.077268776	0.980321915	0.028630026	0.932648771	0.631726114	0.391069048	0.010903901	0.040046832	0.019480944	0.335211172	0.033860373	0.015193121	0.364205519	0.765409092	0.058775059	0.040551507	0.938090224	0.947879489	0.071686971	0.029708093	0.027166923	0.009294898	0.017114773	0.325850178	0.877515917	0.415353655	0.02193258	0.058225641	0.042886746	0.122443755	0.942716169	0.05989408	0.202560073	0.398411386	0.733063999	0.942697138	0.412236528	0.202657374	0.870007753	0.056957303	0.736745457	0.02306858	0.161453003	0.859080016	0.982147889	0.088593595	0.011032454	0.014964946	0.687947336	0.831560857	0.05936805	0.247833677	0.71716879	0.15362821	0.036936786	0.011329413	0.985247079	0.937701217	0.312467442	0.569719317	0.355989147	0.04868258	0.955836823	0.053719409	0.017714132	0.987356879	0.924599344	0.196451443	0.872535353	0.100430267	0.017439893	0.027327693	0.580405014	0.053306543	0.094495408	0.039124382	0.938303127	0.072349094	0.431333141	0.032906604	0.915488909	0.930819622	0.527084056	0.036501907
0.128527917	0.214162715	0.596937304	0.766037367	0.278041197	0.175341115	0.010575208	0.089459593	0.043629136	0.024531737	0.532985435	0.911822559	0.012426811	0.832568984	0.791876975	0.043694724	0.054144745	0.985506415	0.019235344	0.932260909	0.71340953	0.518403307	0.007835114	0.04605306	0.02351384	0.418858966	0.054639718	0.025038254	0.430036918	0.861944827	0.065035533	0.037843276	0.951083917	0.929468683	0.135171329	0.033563348	0.037872936	0.008357915	0.019714551	0.460127058	0.919956112	0.509230429	0.023300189	0.071161377	0.03491208	0.073165303	0.945054911	0.049883434	0.162122548	0.414895059	0.814540352	0.935296348	0.489859177	0.171170587	0.905637594	0.140279485	0.669517287	0.027470708	0.099458542	0.834103019	0.942146787	0.188957344	0.010592838	0.015213892	0.542069417	0.872080507	0.077644828	0.235772743	0.83739669	0.100280604	0.03172659	0.013067505	0.98242868	0.936687175	0.282342614	0.256005882	0.407148323	0.04546287	0.954314094	0.050986164	0.016166567	0.987950653	0.938775837	0.255013309	0.850452653	0.101554255	0.016790668	0.02433189	0.659529098	0.057749025	0.109879353	0.027094645	0.910091381	0.077286659	0.382708967	0.024483902	0.936672863	0.836357636	0.364048582	0.086728615
0.14439946	0.180710137	0.805314402	0.628887198	0.270738179	0.185417479	0.012093365	0.121830409	0.041467391	0.017603173	0.40801206	0.914203134	0.013064079	0.818942976	0.791730405	0.030559583	0.115683519	0.976442136	0.043299913	0.888111125	0.628015463	0.441701556	0.009846479	0.021328087	0.019333286	0.479226706	0.049890807	0.022779515	0.465740744	0.913768001	0.040954818	0.019153792	0.925545437	0.910422457	0.121438533	0.073092293	0.032757838	0.006426703	0.013168382	0.19245073	0.847791763	0.491234787	0.023457477	0.069730961	0.032028741	0.041524272	0.950843793	0.080081529	0.20381895	0.308194565	0.785477649	0.919746235	0.427071296	0.070862195	0.895026981	0.039211738	0.733864363	0.022426192	0.077805124	0.849713967	0.946492182	0.179663142	0.011274083	0.017659123	0.608474454	0.823751976	0.047984107	0.213030812	0.881681166	0.11992429	0.024219177	0.013266132	0.981211471	0.902886308	0.386625811	0.397887036	0.501202595	0.041251317	0.914767924	0.043648216	0.020962686	0.98591576	0.931024056	0.322273421	0.887435837	0.119965774	0.017816159	0.020818114	0.761623539	0.048223417	0.125962708	0.030734175	0.959059496	0.054861918	0.375545033	0.030835368	0.930721896	0.759633592	0.538116658	0.028145072
0.133297252	0.233785548	0.67861838	0.718535242	0.207475054	0.253397453	0.009477292	0.12157139	0.038612112	0.013646447	0.490238749	0.915095578	0.012275589	0.869096138	0.873509887	0.037330424	0.066954616	0.987185324	0.01939334	0.933118229	0.6036678	0.515482041	0.010675431	0.042503416	0.014300511	0.681301367	0.031991188	0.019357747	0.624460832	0.824999109	0.041227483	0.034226464	0.917844759	0.927253412	0.10196884	0.050375065	0.024791784	0.008095976	0.017465794	0.397771897	0.936974595	0.488751923	0.019733977	0.064218386	0.028018414	0.077816621	0.9423392	0.044531715	0.158609255	0.38389476	0.786140436	0.948506245	0.435853461	0.207489309	0.883024801	0.056502805	0.725753024	0.024301619	0.128933623	0.847619892	0.983075077	0.151284475	0.010596631	0.016402681	0.686723942	0.787288247	0.072910288	0.221766861	0.787165927	0.0740618	0.027670761	0.015224019	0.98649524	0.930109587	0.427638984	0.154185492	0.548057274	0.059675946	0.927647556	0.036197982	0.017587996	0.989261966	0.892215893	0.322822766	0.936711596	0.065089525	0.016941278	0.019154544	0.898876165	0.073547672	0.08902139	0.028107969	0.926946297	0.071712661	0.360790604	0.023740768	0.921425819	0.75876888	0.7069855	0.037361021
0.113025362	0.340961431	0.582987844	0.717510471	0.215258794	0.172863089	0.00992628	0.089051473	0.036277863	0.015422124	0.615166575	0.734551218	0.013009787	0.776105774	0.825476344	0.040442835	0.076457047	0.981374445	0.018134651	0.935265784	0.677591337	0.614463427	0.007864278	0.035412485	0.021449752	0.421586679	0.069522963	0.019937807	0.383138771	0.827920588	0.152883121	0.067218389	0.941088465	0.940579093	0.080323388	0.043455408	0.038014641	0.007426304	0.018218813	0.523594686	0.930870879	0.500916723	0.022955236	0.094071523	0.033631292	0.165436356	0.93982816	0.04260806	0.351983193	0.378441383	0.807925563	0.957323942	0.457665215	0.231453411	0.907562665	0.051636905	0.739643072	0.027751173	0.224334323	0.866402621	0.910748154	0.14911014	0.010262896	0.014106132	0.568783762	0.888826597	0.111258585	0.276335307	0.793057452	0.204642797	0.02884251	0.012766538	0.991051192	0.950893051	0.186914806	0.329512815	0.377317324	0.046762807	0.869597333	0.030032129	0.021641946	0.991020874	0.927603403	0.279829123	0.858158962	0.12282826	0.01234886	0.024318952	0.717848191	0.054247654	0.26277334	0.02653272	0.949678851	0.060348414	0.463429771	0.060161708	0.949609538	0.853599969	0.521424958	0.042107593
0.168929991	0.161977024	0.664214182	0.618229488	0.240840926	0.208175822	0.010858576	0.09259515	0.04378048	0.018737596	0.460753285	0.944773169	0.012979991	0.856951084	0.764043551	0.034016546	0.016242761	0.983932967	0.015520749	0.937647781	0.579435483	0.363905011	0.010929824	0.03858368	0.024377832	0.676797145	0.046078081	0.027514205	0.59056587	0.875171687	0.060892654	0.028409986	0.912176101	0.857852425	0.099254508	0.037708261	0.035389814	0.010261434	0.01725986	0.370281958	0.932142654	0.502377846	0.031012349	0.07258268	0.038560859	0.074583172	0.905490619	0.074965657	0.116387401	0.368044372	0.674276027	0.938164751	0.379615881	0.123910281	0.824734377	0.081411891	0.775217725	0.023412933	0.13873045	0.856918375	0.938325008	0.221856523	0.013163291	0.015304822	0.875018595	0.77475016	0.064164031	0.187749826	0.821414498	0.068954053	0.037359713	0.012095526	0.987711302	0.950579959	0.497480409	0.380100538	0.45973442	0.043160784	0.898899828	0.070022887	0.021327569	0.989088026	0.935451855	0.388843414	0.889368374	0.09165331	0.016670551	0.027026828	0.906577419	0.074368315	0.088521515	0.037923383	0.924775612	0.068003072	0.421036909	0.038555871	0.928569245	0.68915913	0.788609161	0.033275711
0.141027551	0.169658328	0.742103283	0.643231445	0.303751331	0.188411331	0.012246496	0.111974683	0.057764756	0.021681369	0.421229903	0.931582259	0.013009435	0.757409539	0.77216177	0.046247842	0.071698766	0.984672502	0.023929002	0.936289467	0.639766893	0.418758121	0.010976436	0.026885942	0.020887407	0.402174744	0.042736615	0.021073109	0.344155285	0.870116881	0.043368168	0.025006594	0.899583571	0.921788221	0.106774644	0.05861813	0.039223694	0.009080877	0.013760618	0.229428598	0.854111994	0.440026779	0.027199083	0.06798612	0.032439684	0.051289367	0.923688174	0.060828518	0.168660415	0.258205565	0.733497783	0.924417938	0.400161951	0.07444629	0.854541339	0.039178516	0.680216654	0.022850315	0.058043348	0.826712741	0.947479107	0.1476531	0.009592513	0.016026846	0.485407647	0.832242219	0.041706812	0.217783585	0.888127576	0.136682891	0.034998975	0.015018737	0.981014285	0.915153499	0.345907437	0.202998111	0.40674647	0.052446836	0.879677757	0.038921604	0.021083521	0.986005341	0.916565827	0.286672596	0.87425342	0.112916642	0.015145299	0.02090721	0.607026376	0.047327675	0.116237156	0.032239309	0.946320661	0.062523426	0.414661411	0.035179728	0.951923961	0.823488987	0.436402747	0.032268003
0.140786272	0.135343375	0.784758316	0.662738967	0.183411997	0.127379671	0.010344068	0.103185109	0.053876725	0.019793452	0.426879624	0.925814396	0.013504168	0.819862015	0.856624384	0.034916918	0.063060883	0.983279863	0.016671573	0.939310782	0.620901526	0.274029674	0.009356505	0.025973362	0.022212742	0.362399856	0.059841893	0.026369053	0.330246338	0.850616457	0.036362814	0.016083288	0.936849494	0.935930349	0.096696647	0.056151026	0.048355173	0.007548132	0.013822935	0.235274869	0.865777636	0.451462046	0.018219723	0.071071099	0.040647543	0.091650026	0.924472874	0.066923855	0.16655392	0.389777059	0.756960191	0.949119509	0.360765042	0.06003735	0.895589333	0.063803748	0.753276098	0.026263146	0.081484373	0.838230795	0.967528322	0.154585692	0.008833109	0.014523342	0.531949181	0.815642362	0.050771922	0.221107804	0.884540459	0.085081626	0.041753317	0.01148709	0.980056424	0.969517602	0.351666526	0.515899851	0.385640759	0.058879588	0.9157459	0.053206093	0.01959518	0.986367198	0.93885205	0.23693721	0.902979893	0.099796	0.016626658	0.019686996	0.597777789	0.053207538	0.122012313	0.032932957	0.949629018	0.063869307	0.376684921	0.032146606	0.945073783	0.853013442	0.511904483	0.035329759
